證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,5256521,"2,446",185112322,35.40,35.40,35.15,35.20,+,0.1,35.20,536,35.25,62,20.47,
亞泥,2583798,"1,465",77178592,29.75,30.25,29.45,29.80,,0.0,29.75,195,29.80,4,25.47,
嘉泥,396582,209,4301267,11.00,11.00,10.75,10.75,-,0.05,10.75,1,10.80,5,268.75,
環泥,82090,67,2141153,26.10,26.15,26.00,26.05,-,0.05,26.05,9,26.15,14,9.72,
幸福,89007,33,860567,9.70,9.74,9.63,9.73,+,0.09,9.66,5,9.67,1,12.47,
信大,55004,25,563540,10.35,10.35,10.20,10.20,,0.0,10.20,1,10.25,7,24.29,
東泥,10633,11,171990,16.10,16.20,16.10,16.20,,0.0,16.10,1,16.15,5,85.26,
味全,494298,265,9077998,18.40,18.50,18.30,18.35,-,0.15,18.35,4,18.40,37,0.00,
味王,59578,36,1418286,23.95,23.95,23.80,23.80,-,0.05,23.80,20,23.95,3,13.37,
大成,1194312,456,34859719,29.25,29.30,29.10,29.20,,0.0,29.15,1,29.20,76,9.70,
大飲,55302,28,958774,17.20,17.45,17.20,17.40,+,0.1,17.35,1,17.40,9,64.44,
卜蜂,2029889,"1,094",116780662,57.10,58.50,57.00,58.30,+,1.4,58.20,6,58.30,12,11.02,
統一,7611482,"3,324",427636792,56.00,56.70,55.80,56.10,+,0.4,56.00,449,56.10,199,21.91,
愛之味,323080,142,2430652,7.49,7.57,7.49,7.57,+,0.04,7.55,5,7.57,5,36.05,
泰山,372005,112,5536265,14.90,14.95,14.80,14.95,+,0.05,14.85,40,14.95,41,41.53,
福壽,74305,33,1207539,16.35,16.35,16.20,16.35,,0.0,16.30,2,16.35,8,33.37,
台榮,60431,28,661997,11.00,11.05,10.90,11.00,,0.0,10.95,2,11.00,6,11.83,
福懋油,1482,8,73902,49.95,49.95,49.95,49.95,X,0.0,49.20,2,49.90,1,28.38,
佳格,633496,515,47118745,74.50,74.90,74.30,74.40,-,0.1,74.40,16,74.50,53,24.97,
聯華,1239689,693,33834175,27.40,27.45,27.20,27.35,,0.0,27.30,35,27.35,20,11.54,
聯華食,142273,119,5036505,35.30,35.55,35.30,35.40,+,0.1,35.30,14,35.40,31,11.53,
大統益,33854,39,3143716,92.80,93.00,92.50,92.90,+,0.1,92.70,1,93.00,27,16.65,
天仁,9278,13,343806,37.00,37.15,37.00,37.10,-,0.05,37.05,6,37.20,1,19.84,
黑松,61112,48,2033671,33.30,33.40,33.25,33.30,+,0.1,33.25,1,33.30,18,12.11,
興泰,67080,25,1884144,27.90,28.35,27.90,28.10,+,0.3,28.10,1,28.20,2,7.38,
宏亞,17393,21,305253,17.50,17.60,17.50,17.55,,0.0,17.55,9,17.70,1,25.43,
鮮活果汁-KY,33220,28,4575470,140.00,140.00,137.00,137.50,-,2.0,137.00,2,138.50,2,16.47,
綠悅-KY,2855380,"2,169",406769600,147.50,147.50,140.00,143.50,-,4.0,143.00,31,143.50,1,11.68,
台塑,3546062,"1,960",323735042,90.80,91.70,90.80,91.40,+,0.7,91.30,14,91.40,8,14.77,
南亞,19908315,"3,464",1451581511,73.10,73.50,72.80,72.80,+,0.1,72.80,250,72.90,5,11.82,
台聚,2261414,"1,092",34089728,15.20,15.25,15.00,15.00,-,0.15,15.00,413,15.05,34,13.04,
華夏,1650858,"1,073",44238953,26.70,27.05,26.55,26.85,+,0.2,26.85,6,26.90,5,8.89,
三芳,65073,60,2450044,37.70,37.80,37.50,37.60,+,0.25,37.60,2,37.65,1,12.01,
亞聚,375500,226,6971645,18.50,18.75,18.50,18.60,+,0.05,18.55,1,18.60,10,14.09,
台達化,408853,152,3914745,9.63,9.65,9.52,9.53,-,0.04,9.53,6,9.57,5,25.76,
台苯,2421328,"1,040",56083899,23.15,23.30,23.10,23.10,-,0.05,23.10,88,23.15,4,8.65,
國喬,5342821,"2,513",106180474,19.70,20.05,19.55,20.00,+,0.25,20.00,183,20.05,108,7.66,
國喬特,6000,4,161100,26.80,26.90,26.80,26.90,+,0.1,26.80,1,27.00,5,0.00,
聯成,1701577,742,21952046,13.00,13.05,12.80,12.85,-,0.1,12.85,38,12.90,4,13.39,
中石化,5431523,"1,369",61979365,11.45,11.50,11.35,11.35,-,0.05,11.35,801,11.40,118,0.00,
達新,28012,13,718607,25.75,25.75,25.65,25.65,-,0.15,25.60,3,25.70,20,16.13,
上曜,740864,278,18545026,25.00,25.50,24.70,24.95,,0.0,24.95,9,25.00,4,0.00,
