證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,6548901,"1,894",222476334,33.90,34.10,33.85,34.05,+,0.15,34.00,184,34.05,140,17.64,
亞泥,2749546,"1,451",74601093,26.95,27.45,26.85,27.35,+,0.4,27.35,199,27.40,18,20.88,
嘉泥,756928,228,9156786,12.30,12.30,12.00,12.05,-,0.25,12.05,16,12.10,17,43.04,
環泥,294488,204,6782194,23.35,23.35,22.90,23.05,-,0.3,23.00,2,23.05,2,9.60,
幸福,160200,82,1400733,8.77,8.81,8.71,8.75,-,0.05,8.72,11,8.75,3,23.65,
信大,81305,20,966848,12.00,12.00,11.85,11.85,-,0.15,11.85,1,11.90,1,16.69,
東泥,65348,25,983020,14.95,15.10,14.95,15.10,+,0.1,15.00,11,15.10,2,0.00,
味全,851036,366,15725156,18.60,18.65,18.40,18.40,-,0.15,18.40,93,18.50,6,0.00,
味王,108124,31,2573736,23.80,23.85,23.80,23.85,+,0.05,23.75,31,23.85,4,12.96,
大成,1780692,911,56492373,31.95,32.00,31.50,31.75,,0.0,31.75,28,31.80,61,11.34,
大飲,37220,28,566921,15.35,15.35,15.20,15.20,-,0.05,15.20,19,15.25,7,304.00,
卜蜂,1350299,931,86412841,65.20,65.30,63.00,64.20,-,1.1,64.20,3,64.30,6,11.91,
統一,6455863,"3,646",406471278,63.70,63.70,62.70,63.00,-,0.7,63.00,527,63.10,10,24.51,
愛之味,1172240,408,9015268,7.75,7.77,7.66,7.68,-,0.09,7.68,51,7.69,1,28.44,
泰山,3080830,"1,048",56747115,18.60,18.65,18.10,18.65,+,0.15,18.65,42,18.70,88,0.00,
福壽,75973,36,1354564,18.05,18.05,17.70,17.90,-,0.15,17.90,17,18.00,1,55.94,
台榮,302003,73,3086880,10.30,10.30,10.15,10.30,,0.0,10.25,1,10.30,5,16.61,
福懋油,108773,18,6760981,62.00,64.00,62.00,64.00,,0.0,62.50,14,64.40,1,40.00,
佳格,674037,564,50263906,74.70,74.70,74.40,74.60,-,0.2,74.60,3,74.70,100,30.70,
聯華,2629460,"1,439",76166744,29.15,29.30,28.65,29.25,,0.0,29.25,2,29.30,113,11.61,
聯華食,226866,183,7494395,33.25,33.25,32.90,33.10,-,0.4,33.05,4,33.10,7,12.30,
大統益,56151,50,5039092,90.10,90.10,89.60,89.90,-,0.2,89.90,13,90.00,4,17.52,
天仁,23320,25,811700,34.70,34.90,34.70,34.70,,0.0,34.70,9,34.85,4,19.39,
黑松,116750,126,3634600,31.05,31.25,31.05,31.15,+,0.1,31.15,31,31.25,4,24.92,
興泰,15101,13,503672,33.30,33.80,33.30,33.60,-,0.2,33.30,4,33.60,1,10.50,
宏亞,15281,19,256553,16.80,16.80,16.70,16.75,-,0.05,16.75,11,16.95,1,42.95,
鮮活果汁-KY,214595,197,29203825,140.50,141.50,134.00,135.00,-,4.5,135.00,8,136.00,11,14.47,
綠悅-KY,623130,469,43764223,70.20,71.10,69.70,70.30,+,0.1,70.30,31,70.40,4,6.34,
台塑,3619626,"1,661",334722949,93.50,93.60,92.20,92.30,-,0.7,92.30,452,92.40,198,13.65,
南亞,6593461,"2,101",498521529,76.90,76.90,75.20,75.40,-,1.0,75.40,717,75.50,392,10.86,
台聚,1209187,446,17951378,14.95,15.00,14.80,14.85,-,0.15,14.85,99,14.90,86,15.47,
華夏,3225997,"1,697",98935581,31.75,31.80,29.95,30.60,-,1.15,30.55,43,30.65,1,9.78,
三芳,182418,102,6426901,35.80,35.80,35.05,35.40,-,0.1,35.40,1,35.45,6,11.80,
亞聚,1185036,519,22368613,19.20,19.25,18.60,18.90,-,0.3,18.90,15,18.95,31,13.70,
台達化,2248077,708,23453256,10.75,10.80,10.20,10.55,-,0.2,10.55,2,10.60,38,40.58,
