證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,3786727,"1,496",139563512,36.95,37.25,36.50,37.15,-,0.15,37.10,11,37.15,94,21.60,
亞泥,2556295,"1,582",79682795,31.00,31.50,31.00,31.10,-,0.2,31.05,68,31.10,555,26.58,
嘉泥,1074348,264,11527547,10.95,11.00,10.65,10.70,-,0.2,10.70,184,10.75,7,267.50,
環泥,229103,93,6146957,26.90,27.00,26.70,26.85,-,0.15,26.85,4,26.95,52,10.02,
幸福,209028,77,2089340,9.98,10.05,9.96,10.00,+,0.02,10.00,1,10.05,131,12.82,
信大,21262,14,219098,10.35,10.35,10.30,10.30,-,0.05,10.30,14,10.35,7,24.52,
東泥,27828,14,454244,16.30,16.45,16.25,16.45,,0.0,16.30,21,16.35,8,86.58,
味全,2871853,747,51240213,18.15,18.15,17.65,17.85,-,0.3,17.80,10,17.85,13,0.00,
味王,91288,94,2196988,24.00,24.20,23.95,24.00,+,0.15,23.95,5,24.05,8,13.48,
大成,2264168,"1,088",65611772,29.20,29.20,28.80,29.00,-,0.1,29.00,91,29.10,9,9.63,
大飲,61125,38,1086860,17.85,17.85,17.70,17.85,,0.0,17.80,2,17.90,4,66.11,
卜蜂,2810345,"1,297",154889692,55.30,55.50,54.80,55.50,+,0.5,55.50,3,55.60,80,11.78,
統一,12350319,"5,888",698931661,57.20,57.50,56.10,56.20,-,1.5,56.20,104,56.30,"1,568",21.95,
愛之味,1299721,608,9963091,7.73,7.73,7.63,7.65,-,0.05,7.65,19,7.66,27,36.43,
泰山,662755,174,10071394,15.25,15.25,15.10,15.20,,0.0,15.15,26,15.20,1,42.22,
福壽,49073,52,802286,16.50,16.50,16.20,16.50,,0.0,16.45,1,16.50,9,33.67,
台榮,316577,112,3540302,11.20,11.25,11.10,11.20,-,0.05,11.20,3,11.25,43,12.04,
福懋油,8009,16,396850,49.20,50.30,49.00,50.30,-,0.2,49.45,2,50.40,1,28.58,
佳格,1002671,822,75392582,75.30,75.50,75.00,75.40,-,0.3,75.40,5,75.50,20,25.30,
聯華,7494315,"2,758",203983594,27.60,28.00,26.75,27.45,-,0.1,27.40,11,27.45,60,11.58,
聯華食,645375,412,22986002,35.45,36.05,35.35,35.45,+,0.1,35.45,8,35.55,2,11.55,
大統益,50126,51,4661142,93.00,93.20,92.60,93.10,-,0.2,93.10,2,93.30,4,16.68,
天仁,14290,12,535045,37.40,37.50,37.40,37.50,+,0.05,37.45,8,37.60,8,20.05,
黑松,189284,183,6294162,33.35,33.40,33.20,33.20,-,0.15,33.20,16,33.35,30,12.07,
興泰,64690,40,1771755,27.40,27.95,27.20,27.65,+,0.25,27.60,1,27.70,2,7.26,
宏亞,16051,47,292277,18.20,18.25,18.20,18.20,,0.0,18.15,2,18.25,4,26.38,
鮮活果汁-KY,65150,60,9176674,143.50,143.50,138.00,142.50,-,2.0,141.00,1,142.50,1,17.07,
綠悅-KY,852310,673,141604460,168.50,168.50,165.50,166.00,-,1.5,166.00,21,166.50,20,13.51,
台塑,5929194,"2,801",540037247,91.20,91.50,90.70,91.50,-,0.6,91.40,35,91.50,35,14.78,
南亞,6826585,"2,910",486412715,71.50,71.70,71.00,71.50,-,0.3,71.40,103,71.50,338,11.61,
台聚,988630,407,15548010,15.85,15.85,15.60,15.80,+,0.05,15.75,7,15.80,315,13.74,
華夏,5927105,"3,197",180378171,30.60,31.00,29.55,30.65,+,0.35,30.65,14,30.70,7,10.15,
三芳,231048,173,8758735,37.90,38.30,37.70,37.90,,0.0,37.90,7,38.05,14,12.11,
亞聚,590254,332,11018610,18.70,18.80,18.55,18.75,+,0.05,18.70,21,18.75,29,14.20,
台達化,955247,532,9757765,10.30,10.30,10.15,10.25,+,0.05,10.25,42,10.30,211,27.70,
台苯,8183018,"3,465",199730953,24.60,24.60,24.25,24.35,-,0.3,24.35,66,24.40,1,9.12,
國喬,6338110,"2,277",134927880,21.45,21.55,21.00,21.40,,0.0,21.40,5,21.45,184,8.20,
國喬特,11000,6,296100,26.90,27.00,26.90,27.00,-,0.05,26.95,1,27.05,4,0.00,
聯成,2315479,969,30855162,13.30,13.50,13.10,13.45,+,0.15,13.40,15,13.45,42,14.01,
中石化,13865041,"2,769",161424095,11.65,11.75,11.50,11.65,,0.0,11.65,363,11.70,338,0.00,
達新,65300,29,1700700,26.20,26.20,25.90,26.20,,0.0,26.05,4,26.20,9,16.48,
上曜,448382,265,10954585,24.65,25.00,24.15,24.20,-,0.45,24.20,5,24.25,5,0.00,
東陽,2599801,"1,601",135967811,52.80,53.10,51.90,52.20,-,0.4,52.10,71,52.20,6,12.79,
大洋,108000,72,2812350,26.15,26.15,26.00,26.00,-,0.15,26.00,2,26.05,1,0.00,
永裕,120389,90,4039127,33.50,33.80,33.30,33.60,-,0.1,33.60,2,33.70,3,10.70,
地球,110019,70,1395578,12.85,12.95,12.55,12.70,-,0.15,12.65,2,12.70,3,14.77,
