證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4098017,"1,788",143758836,35.00,35.25,34.90,35.25,,0.0,35.20,12,35.25,24,20.61,
亞泥,2586202,"1,071",68508845,26.35,26.60,26.35,26.50,+,0.15,26.50,68,26.55,143,31.93,
嘉泥,320381,192,2771693,8.71,8.71,8.61,8.68,+,0.01,8.67,1,8.68,9,11.13,
環泥,206522,127,5089064,24.60,24.75,24.55,24.65,+,0.05,24.60,41,24.65,44,9.27,
幸福,84800,45,778526,9.12,9.20,9.12,9.19,+,0.06,9.18,1,9.19,6,11.07,
信大,14689,10,146618,9.96,10.05,9.96,9.98,-,0.02,9.98,3,10.05,5,27.72,
東泥,14004,8,218512,15.60,15.65,15.55,15.65,,0.0,15.50,1,15.65,9,60.19,
味全,185753,130,3246486,17.45,17.50,17.40,17.50,+,0.05,17.45,15,17.50,70,0.00,
味王,32250,34,736880,22.85,22.90,22.80,22.90,,0.0,22.85,16,22.90,1,21.81,
大成,2232577,"1,442",64829021,29.20,29.30,28.95,29.00,-,0.1,29.00,23,29.05,18,12.50,
大飲,17000,12,286600,16.95,17.00,16.80,16.80,,0.0,16.75,7,16.80,2,152.73,
卜蜂,3723584,"2,151",178366341,48.20,48.30,47.15,47.85,+,0.1,47.85,5,47.90,7,12.02,
統一,14307988,"4,292",764470392,53.00,54.10,52.90,54.10,+,1.1,54.00,17,54.10,16,20.81,
愛之味,414137,167,3038499,7.34,7.35,7.33,7.34,,0.0,7.34,9,7.35,114,0.00,
泰山,541385,245,8131975,15.05,15.10,14.95,15.05,,0.0,15.00,50,15.05,35,16.01,
福壽,9059,7,142475,15.70,15.80,15.70,15.80,+,0.05,15.70,2,15.80,18,28.73,
台榮,2012047,211,21338098,10.60,10.65,10.50,10.65,+,0.1,10.60,1,10.70,86,11.70,
福懋油,34140,24,1637655,47.65,48.15,47.65,48.15,+,0.15,47.80,2,48.20,6,14.29,
佳格,422553,373,32297538,76.30,76.70,76.30,76.50,+,0.2,76.40,25,76.50,20,26.75,
聯華,1220739,471,27083346,22.10,22.30,22.10,22.20,+,0.1,22.20,34,22.25,2,11.62,
聯華食,174389,119,5607098,32.30,32.50,32.00,32.10,+,0.1,32.00,1,32.10,2,11.55,
大統益,33132,29,2807171,84.50,84.90,84.40,84.70,+,0.2,84.60,2,84.90,2,15.89,
天仁,9026,8,332764,36.65,36.90,36.65,36.85,+,0.05,36.80,3,36.90,4,17.06,
黑松,82364,92,2646948,32.15,32.20,32.10,32.10,-,0.05,32.10,33,32.20,2,12.25,
興泰,56075,35,1657957,29.50,29.70,29.50,29.50,+,0.05,29.45,12,29.65,7,5.97,
宏亞,7231,28,132599,18.30,18.40,18.30,18.40,+,0.1,18.30,6,18.45,2,38.33,
