證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,5221796,"2,221",176811271,33.90,33.95,33.80,33.85,-,0.1,33.85,7,33.90,393,17.54,
亞泥,1988872,959,53890363,27.25,27.25,27.05,27.15,-,0.05,27.10,4,27.15,72,20.73,
嘉泥,1040387,403,12846497,12.35,12.50,12.20,12.20,-,0.1,12.20,95,12.30,33,43.57,
環泥,400157,242,9375781,23.40,23.55,23.20,23.50,+,0.25,23.40,10,23.50,53,9.79,
幸福,65105,38,569930,8.76,8.77,8.74,8.75,-,0.01,8.75,2,8.77,7,23.65,
信大,134804,49,1601985,11.80,11.95,11.80,11.90,+,0.1,11.90,1,11.95,18,16.76,
東泥,35341,20,530615,15.00,15.10,14.95,15.05,-,0.05,15.00,1,15.05,5,0.00,
味全,747464,311,13993447,18.85,18.85,18.65,18.70,-,0.05,18.70,13,18.75,66,0.00,
味王,4657,6,111148,23.80,23.85,23.80,23.85,+,0.05,23.85,1,23.95,1,12.96,
大成,2014787,"1,202",64789781,32.45,32.50,31.80,32.10,-,0.2,32.10,92,32.15,21,11.46,
大飲,35160,24,540814,15.35,15.40,15.35,15.40,+,0.05,15.40,2,15.45,7,308.00,
卜蜂,1239744,776,82833370,67.70,67.70,66.10,66.10,-,1.0,66.10,12,66.20,1,12.26,
統一,8594471,"2,664",554446787,65.00,65.10,64.20,64.60,-,0.5,64.60,52,64.70,194,25.14,
愛之味,924603,291,7225256,7.87,7.87,7.80,7.80,-,0.05,7.80,6,7.81,7,28.89,
泰山,673387,318,11916322,17.80,17.80,17.65,17.75,+,0.2,17.70,4,17.75,73,0.00,
福壽,22524,25,397420,17.65,17.70,17.60,17.70,-,0.15,17.70,1,17.80,20,55.31,
台榮,205000,69,2073750,10.20,10.20,10.10,10.10,-,0.1,10.10,39,10.15,2,16.29,
福懋油,333,1,20313,--,--,--,--,,0.0,61.20,1,63.40,1,39.13,
佳格,511722,367,38355814,75.00,75.50,74.80,75.00,+,0.1,74.90,183,75.00,15,30.86,
聯華,2895301,"1,421",85793416,30.00,30.10,29.45,29.70,-,0.25,29.60,37,29.70,18,11.79,
聯華食,142575,109,4890218,34.35,34.50,34.20,34.25,,0.0,34.20,5,34.25,14,12.73,
大統益,20624,28,1859668,90.00,90.30,89.90,90.30,+,0.4,90.20,1,90.30,1,17.60,
天仁,15307,15,532175,34.60,34.90,34.60,34.90,+,0.1,34.90,1,35.00,2,19.50,
黑松,159819,122,4984411,31.30,31.30,31.10,31.20,-,0.05,31.20,5,31.25,30,24.96,
興泰,11654,13,381955,33.50,33.50,32.50,32.80,,0.0,32.45,2,32.90,1,10.25,
宏亞,12001,8,205517,17.30,17.30,17.00,17.10,-,0.2,17.05,1,17.25,2,43.85,
鮮活果汁-KY,502694,459,81191958,158.00,166.00,157.50,157.50,+,2.0,157.50,1,158.00,1,16.88,
綠悅-KY,2899250,"2,210",215084800,71.10,76.70,70.20,75.90,+,5.7,75.90,2,76.00,38,6.84,
台塑,2760282,"1,278",264434912,96.00,96.00,95.50,95.80,-,0.1,95.70,124,95.80,39,14.17,
南亞,10195257,"2,632",769861856,75.50,75.80,75.40,75.50,,0.0,75.50,670,75.60,568,10.88,
台聚,1405127,346,21497024,15.35,15.35,15.25,15.30,,0.0,15.25,170,15.30,70,15.94,
華夏,2268154,"1,509",79192333,35.30,35.35,34.75,34.75,-,0.15,34.70,56,34.75,3,11.10,
三芳,117513,83,4196033,35.70,35.80,35.60,35.80,+,0.15,35.75,6,35.80,13,11.93,
亞聚,1230204,696,23644258,19.40,19.40,19.10,19.30,+,0.1,19.25,1,19.30,62,13.99,
台達化,3163215,974,37481472,12.05,12.10,11.70,11.75,-,0.2,11.75,32,11.80,59,45.19,
台苯,6988461,"2,264",151441776,21.85,21.90,21.50,21.50,-,0.05,21.50,342,21.55,5,8.63,
國喬,10778940,"4,765",292686846,27.20,27.45,26.85,27.35,+,0.45,27.30,2,27.35,196,10.13,
國喬特,28000,16,837850,30.00,30.00,29.60,29.95,+,0.15,29.75,2,29.95,24,0.00,
聯成,2938380,832,47076404,16.05,16.20,15.85,16.15,+,0.2,16.10,17,16.15,93,14.04,
中石化,81954176,"11,173",1190017674,14.40,14.70,14.30,14.40,+,0.1,14.35,"1,434",14.40,165,8.78,
達新,15500,9,396949,25.55,25.80,25.55,25.55,+,0.05,25.40,10,25.55,3,18.25,
上曜,294027,119,7409179,25.25,25.30,25.10,25.25,+,0.2,25.20,8,25.25,2,0.00,
東陽,2422709,"1,188",137599077,57.00,57.30,56.30,56.70,-,0.3,56.70,37,56.80,7,14.10,
大洋,310000,148,9301750,30.15,30.40,29.85,29.85,-,0.15,29.85,4,29.95,2,0.00,
永裕,2019618,"1,097",69755986,34.10,35.05,34.05,34.15,+,0.4,34.15,35,34.25,3,12.02,
地球,29030,13,367276,12.65,12.70,12.65,12.70,+,0.05,12.65,25,12.70,24,10.85,
恆大,25062,16,493514,19.55,19.70,19.55,19.70,+,0.05,19.60,7,19.65,3,28.14,
