證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,5544845,"1,630",187026560,33.70,33.90,33.55,33.90,+,0.15,33.65,3,33.90,390,17.56,
亞泥,2018982,479,54353550,26.95,27.00,26.90,26.90,-,0.05,26.90,20,26.95,18,20.53,
嘉泥,583121,150,7011451,12.00,12.15,11.95,12.10,+,0.05,12.10,25,12.15,36,43.21,
環泥,59114,55,1391378,23.55,23.60,23.50,23.60,+,0.05,23.55,100,23.60,12,9.83,
幸福,33836,24,292866,8.65,8.72,8.64,8.69,+,0.04,8.66,1,8.69,3,23.49,
東泥,0,0,0,--,--,--,--,,0.0,14.90,2,14.95,17,0.00,
味全,4148501,"1,540",83032370,19.60,20.20,19.45,20.10,+,0.5,20.00,176,20.10,82,0.00,
味王,98529,35,2382697,24.00,24.30,24.00,24.10,+,0.1,24.10,10,24.20,3,13.10,
大成,4276677,"1,436",145102618,34.00,34.20,33.45,34.20,-,0.05,33.95,63,34.20,52,12.21,
大飲,33000,14,503000,15.25,15.25,15.20,15.25,,0.0,15.25,1,15.30,12,305.00,
卜蜂,1840474,"1,070",119249190,63.10,65.90,62.90,65.90,+,2.6,65.80,1,65.90,26,12.23,
統一,7107260,"2,857",451077887,64.00,64.10,63.20,63.60,-,0.1,63.50,10,63.60,753,24.75,
愛之味,621561,247,4756237,7.70,7.74,7.60,7.62,-,0.07,7.62,3,7.66,22,28.22,
泰山,276070,123,4908137,17.90,17.90,17.70,17.80,-,0.05,17.80,30,17.85,9,0.00,
福壽,183298,20,3271785,17.85,17.85,17.80,17.85,-,0.05,17.80,10,17.85,8,55.78,
台榮,282027,58,2880422,10.30,10.30,10.15,10.20,-,0.1,10.20,8,10.25,21,16.45,
福懋油,4830,13,312111,63.20,66.30,63.20,66.30,+,0.8,64.70,1,66.50,1,41.44,
佳格,1509597,544,112950231,74.30,75.40,74.00,75.00,+,0.9,75.00,23,75.10,3,30.86,
聯華,2021251,607,59724583,29.45,29.65,29.30,29.65,+,0.2,29.60,2,29.65,69,11.77,
聯華食,71913,67,2367279,33.00,33.00,32.85,32.90,-,0.2,32.90,27,32.95,8,12.23,
大統益,8155,10,733226,89.80,90.00,89.60,89.80,,0.0,89.80,3,90.00,3,17.50,
天仁,9346,11,323287,34.70,34.70,34.50,34.55,,0.0,34.50,5,34.65,3,19.30,
黑松,71152,42,2218491,31.20,31.35,31.10,31.20,+,0.05,31.15,5,31.20,2,24.96,
興泰,1000,1,33700,33.70,33.70,33.70,33.70,+,0.3,33.15,2,33.35,1,10.53,
宏亞,16000,10,273200,16.90,17.20,16.90,17.20,+,0.2,17.15,1,17.20,6,44.10,
鮮活果汁-KY,14251,16,1950387,136.50,137.50,136.50,137.00,+,0.5,137.00,1,138.00,25,14.68,
綠悅-KY,221300,199,16467039,74.40,75.00,73.80,73.80,-,1.0,73.80,7,74.40,6,6.65,
台塑,4885657,"1,728",453095017,92.70,93.00,92.50,92.80,,0.0,92.70,5,92.80,167,13.73,
南亞,4077092,"1,244",305208747,74.70,75.00,74.50,75.00,+,0.3,74.90,20,75.00,512,10.81,
台聚,1400972,404,20715576,14.90,14.95,14.70,14.70,-,0.2,14.70,180,14.85,84,15.31,
華夏,3935857,"1,735",115996387,29.15,30.20,28.85,30.20,+,0.95,30.00,10,30.20,117,9.65,
三芳,92548,70,3236202,34.95,35.05,34.90,35.05,+,0.1,35.00,1,35.05,10,11.68,
