證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,6790602,"2,861",241575213,35.75,36.00,35.30,35.40,-,0.35,35.40,93,35.45,31,20.70,
亞泥,3220387,"1,490",86012918,26.60,26.85,26.50,26.75,+,0.3,26.75,201,26.80,35,32.23,
嘉泥,1489073,547,14420925,9.80,9.80,9.58,9.61,-,0.11,9.61,1,9.63,47,12.32,
環泥,155128,82,3811184,24.60,24.70,24.50,24.60,+,0.05,24.55,34,24.65,1,9.25,
幸福,139010,44,1273952,9.19,9.19,9.13,9.16,-,0.03,9.16,1,9.17,5,11.04,
信大,62598,31,627239,10.05,10.05,10.00,10.05,,0.0,10.05,45,10.10,3,27.92,
東泥,119262,40,1870289,15.40,15.90,15.20,15.90,+,0.4,15.40,1,15.90,5,61.15,
味全,743070,303,13627578,18.20,18.45,18.20,18.35,+,0.1,18.30,38,18.35,10,0.00,
味王,27041,31,624226,23.15,23.15,23.05,23.05,-,0.1,23.05,1,23.10,6,21.95,
大成,2024557,915,58501072,28.80,29.00,28.75,28.80,+,0.05,28.75,213,28.80,13,12.41,
大飲,80001,42,1363417,17.00,17.10,17.00,17.05,+,0.05,17.05,14,17.10,21,155.00,
卜蜂,2453068,"1,452",114277018,47.00,47.20,46.40,46.50,-,0.5,46.50,471,46.55,4,11.68,
統一,17824014,"5,088",962395499,54.30,54.50,53.50,53.50,-,1.0,53.50,413,53.80,10,20.58,
愛之味,735299,237,5432589,7.40,7.41,7.36,7.36,-,0.04,7.36,45,7.39,18,0.00,
泰山,650553,244,9785802,15.05,15.10,15.00,15.00,-,0.05,15.00,180,15.05,2,15.96,
福壽,15048,13,239506,16.00,16.00,15.80,15.85,-,0.05,15.80,2,15.85,6,28.82,
台榮,205000,58,2187350,10.75,10.75,10.60,10.70,-,0.05,10.65,1,10.70,45,11.76,
福懋油,71,2,3347,--,--,--,--,,0.0,48.00,1,48.50,5,14.24,
佳格,845346,664,64807121,76.60,76.90,76.30,76.80,+,0.5,76.70,36,76.80,6,26.85,
聯華,3030289,"1,032",71181407,23.20,23.70,23.20,23.40,+,0.25,23.40,10,23.45,46,12.25,
聯華食,85643,66,2729052,31.90,32.00,31.80,31.90,,0.0,31.80,8,31.90,11,11.47,
大統益,51289,44,4361209,85.00,85.20,85.00,85.00,,0.0,85.00,1,85.20,2,15.95,
天仁,34012,20,1254746,37.00,37.00,36.80,36.80,-,0.2,36.90,1,37.25,1,17.04,
黑松,93107,47,3000742,32.20,32.30,32.15,32.30,+,0.1,32.20,4,32.30,9,12.33,
興泰,52060,42,1567443,30.00,30.20,29.95,30.10,+,0.1,30.05,2,30.10,8,6.09,
宏亞,12342,22,226639,18.30,18.40,18.30,18.40,+,0.15,18.30,1,18.40,2,38.33,
鮮活果汁-KY,11000,7,1386500,127.50,127.50,125.00,125.50,-,1.0,125.00,2,126.00,2,15.71,
綠悅-KY,207000,166,31707000,153.50,153.50,152.50,153.00,-,0.5,153.00,58,154.00,32,13.37,
台塑,7537728,"3,176",678185500,89.50,90.40,88.50,90.20,+,0.5,90.10,4,90.20,104,17.31,
南亞,5897597,"2,566",433570838,73.70,73.90,73.20,73.50,,0.0,73.40,99,73.50,"1,215",21.30,
台聚,3310005,"1,170",52536763,15.75,16.00,15.70,15.95,+,0.2,15.90,33,15.95,99,13.40,
華夏,2251169,"1,081",54078568,24.00,24.20,23.80,24.10,+,0.2,24.10,128,24.15,13,10.13,
三芳,100050,75,3588000,35.85,36.00,35.70,36.00,+,0.15,35.85,1,36.00,7,11.92,
亞聚,541481,308,10478073,19.25,19.45,19.25,19.35,+,0.1,19.30,125,19.35,44,16.97,
台達化,6765097,"1,662",78654977,11.95,11.95,11.30,11.75,-,0.2,11.75,76,11.80,80,0.00,
台苯,6509500,"1,850",133502003,20.45,20.70,20.30,20.65,+,0.2,20.60,124,20.65,64,9.79,
國喬,9124020,"3,610",184292650,20.40,20.40,20.00,20.35,-,0.2,20.30,23,20.35,186,11.37,
國喬特,14000,6,364250,26.05,26.20,26.00,26.20,+,0.2,25.95,4,26.20,8,0.00,
聯成,8182638,"2,112",110169273,13.20,13.65,13.15,13.40,+,0.2,13.40,3,13.45,23,148.89,
中石化,123289315,"18,754",1364598351,10.40,11.35,10.40,11.20,+,0.8,11.15,"1,962",11.20,235,0.00,
達新,50003,33,1272775,25.30,25.75,25.20,25.75,+,0.45,25.65,4,25.80,6,19.36,
上曜,2106428,698,38537054,18.50,18.50,17.60,18.50,X,0.0,18.45,8,18.50,170,0.00,
東陽,2452553,"1,656",140493245,57.00,57.60,56.90,57.60,+,0.7,57.50,5,57.60,61,14.47,
大洋,188000,124,4911150,25.80,26.30,25.80,26.10,+,0.1,26.05,11,26.15,2,326.25,
永裕,181001,97,6009933,33.10,33.35,33.10,33.15,+,0.05,33.15,2,33.20,1,10.08,
地球,11010,13,144580,13.15,13.15,13.05,13.15,-,0.05,13.05,4,13.20,1,15.29,
恆大,35419,21,743899,20.95,21.10,20.90,21.10,+,0.05,21.05,11,21.10,1,20.29,
台化,3421097,"2,010",331404853,96.90,97.00,96.20,96.80,,0.0,96.70,126,96.80,15,13.77,
再生-KY,1055035,439,18394453,17.50,17.55,17.35,17.40,-,0.05,17.35,142,17.40,7,7.98,
廣華-KY,143001,129,12944894,90.50,91.00,90.10,90.70,+,0.2,90.50,4,90.70,1,11.12,
昭輝,85000,58,3301650,38.70,39.20,38.55,39.10,+,0.35,39.05,1,39.10,3,12.65,
勝悅-KY,192300,126,10693080,55.60,55.90,55.50,55.70,+,0.1,55.70,13,55.80,18,6.95,
遠東新,7029735,"2,512",182866647,25.90,26.10,25.70,26.00,+,0.1,25.95,142,26.00,97,28.89,
新纖,2064478,847,19411448,9.41,9.47,9.35,9.41,,0.0,9.40,27,9.41,5,29.41,
南染,311600,110,8171300,26.20,26.35,26.00,26.20,+,0.2,26.15,6,26.20,30,17.12,
宏洲,177725,58,1019738,5.62,5.79,5.62,5.73,+,0.05,5.72,3,5.73,15,0.00,
東和,386718,97,2469210,6.40,6.42,6.32,6.35,-,0.04,6.35,16,6.38,5,158.75,
廣豐,384844,165,10145358,26.40,26.45,26.30,26.40,-,0.05,26.35,81,26.40,6,4.48,
嘉裕,656419,186,3429416,5.22,5.25,5.20,5.21,,0.0,5.21,12,5.23,10,0.00,
東華,32136,14,195897,6.09,6.14,6.05,6.10,-,0.03,5.88,3,6.10,3,0.00,
新紡,19108,10,771252,40.10,40.50,40.10,40.50,+,0.5,40.10,3,40.55,3,98.78,
利華,24665,20,173205,6.92,7.10,6.92,7.07,-,0.02,7.01,1,7.07,2,0.00,
大魯閣,97000,35,1544000,15.90,16.00,15.85,15.95,,0.0,15.90,1,15.95,2,0.00,
福懋,1165445,759,35296842,30.30,30.50,30.10,30.10,-,0.4,30.10,2,30.25,5,13.62,
中福,380266,100,1859727,4.90,4.98,4.85,4.85,-,0.15,4.85,24,4.90,2,0.00,
華友聯,45265,48,1795086,40.00,40.00,39.25,39.95,-,0.05,39.45,1,40.00,8,75.38,
勤益控,541386,202,9258699,16.75,17.40,16.75,17.25,+,0.45,17.20,58,17.25,17,9.13,
裕豐,8594,7,39208,4.92,4.92,4.50,4.86,+,0.36,4.50,1,4.88,5,0.00,
中和,3043100,"1,059",57281810,17.65,19.10,17.65,19.10,+,1.7,19.10,104,--,0,0.00,
南紡,2453727,801,33570359,13.65,13.80,13.55,13.70,+,0.15,13.65,37,13.70,28,34.25,
大東,51906,25,339785,6.45,6.60,6.45,6.60,+,0.04,6.48,1,6.60,1,0.00,
名軒,74163,39,1301552,17.55,17.60,17.50,17.60,+,0.1,17.55,6,17.65,3,7.13,
立益,231002,88,1207608,5.05,5.42,5.05,5.38,+,0.43,5.10,2,5.38,6,0.00,
力麗,1159782,480,9861979,8.45,8.57,8.45,8.47,+,0.02,8.47,7,8.48,5,0.00,
大宇,70283,25,633097,9.07,9.07,8.97,9.03,-,0.03,8.98,11,9.03,31,17.37,
宏和,11000,11,194350,17.75,17.75,17.65,17.70,-,0.05,17.65,4,17.70,4,177.00,
力鵬,2530457,733,21644293,8.45,8.69,8.44,8.52,+,0.1,8.51,4,8.52,3,0.00,
佳和,1072184,310,6255466,5.96,6.00,5.50,5.65,+,0.13,5.62,2,5.65,9,0.00,
年興,102424,53,2513487,24.60,24.60,24.50,24.55,-,0.05,24.55,2,24.60,25,11.37,
