證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4437476,"1,805",165525790,37.30,37.65,37.05,37.50,+,0.4,37.45,55,37.50,149,27.99,
亞泥,2309652,"1,462",63483093,27.75,27.75,27.30,27.35,+,0.25,27.35,355,27.40,2,47.98,
嘉泥,257561,116,2303543,8.82,9.00,8.82,8.99,+,0.13,8.99,55,9.00,19,128.43,
環泥,179359,79,4312629,24.20,24.20,24.00,24.10,,0.0,24.10,2,24.15,30,9.27,
幸福,72654,30,659029,9.06,9.09,9.06,9.07,+,0.01,9.07,2,9.09,15,10.55,
信大,18000,14,179120,9.96,9.99,9.92,9.98,-,0.02,9.96,1,9.98,1,49.90,
東泥,14000,5,210650,15.00,15.10,15.00,15.10,-,0.05,14.95,15,15.10,11,39.74,
味全,1260657,349,22081111,17.55,17.65,17.45,17.50,-,0.05,17.50,123,17.60,12,0.00,
味王,10026,14,220013,22.20,22.20,21.85,21.95,-,0.15,21.95,8,22.05,1,20.71,
大成,1801561,872,50873505,28.50,28.55,28.00,28.25,,0.0,28.20,9,28.25,119,14.20,
大飲,61309,35,1003016,16.40,16.45,16.20,16.40,+,0.1,16.35,2,16.40,5,48.24,
卜蜂,3552998,"2,011",160949998,45.45,45.95,44.80,45.10,-,0.2,45.10,40,45.25,13,11.33,
統一,5645543,"3,032",336793593,59.80,60.30,59.20,59.60,,0.0,59.60,120,59.70,203,23.37,
愛之味,433773,190,3180468,7.30,7.38,7.30,7.30,+,0.04,7.30,10,7.33,2,42.94,
泰山,782780,372,12533680,16.10,16.15,15.90,16.10,,0.0,16.00,117,16.10,59,19.88,
福壽,28700,20,452537,15.85,15.85,15.65,15.75,+,0.05,15.65,1,15.75,2,30.88,
台榮,64000,23,653350,10.25,10.30,10.20,10.20,-,0.05,10.20,3,10.25,1,10.20,
福懋油,85574,37,4381430,51.10,51.80,50.70,51.80,+,0.7,51.40,17,51.90,2,15.37,
佳格,356035,312,27580903,77.60,78.00,77.30,77.60,+,0.1,77.50,6,77.60,20,22.36,
聯華,418083,231,8816151,21.00,21.25,20.95,21.25,+,0.3,21.20,11,21.25,12,13.98,
聯華食,34007,35,994800,29.20,29.30,29.20,29.25,+,0.05,29.25,4,29.35,6,10.12,
大統益,4000,4,338700,84.50,85.00,84.40,85.00,+,0.7,84.80,1,85.00,4,14.51,
天仁,27351,22,1004037,36.70,36.80,36.70,36.80,+,0.1,36.70,2,37.00,2,17.04,
