證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,3896026,"2,365",129236649,33.50,33.55,33.00,33.10,-,0.4,33.10,282,33.15,33,21.22,
亞泥,1950013,"1,066",57064518,29.25,29.70,29.05,29.25,-,0.35,29.20,1,29.25,19,20.17,
嘉泥,135760,161,1257729,9.26,9.30,9.23,9.25,-,0.01,9.24,1,9.25,13,27.21,
環泥,978848,674,21221467,21.25,22.15,21.15,21.25,,0.0,21.20,15,21.25,29,9.57,
幸福,197175,49,2031102,10.25,10.35,10.25,10.35,+,0.05,10.30,15,10.35,17,8.92,
信大,52000,10,520550,10.10,10.10,10.00,10.05,,0.0,10.00,39,10.05,18,201.00,
東泥,22000,10,346800,15.80,15.90,15.55,15.90,+,0.2,15.65,1,15.90,2,63.60,
味全,722062,390,14268692,19.75,20.00,19.55,20.00,+,0.35,19.95,1,20.00,8,0.00,
味王,138827,59,2983641,21.55,21.60,21.40,21.60,-,0.2,21.50,2,21.60,2,19.29,
大成,1009307,493,22346104,22.25,22.35,21.95,22.00,-,0.25,22.00,76,22.05,1,25.29,
大飲,59000,38,1081050,18.30,18.70,18.00,18.45,+,0.25,18.40,1,18.45,3,57.66,
卜蜂,3704904,"2,122",104288737,27.80,28.40,27.75,28.25,+,0.25,28.25,3,28.30,6,10.99,
統一,3864165,"2,484",224265567,58.00,58.50,57.30,58.50,+,0.4,58.20,38,58.50,222,23.59,
愛之味,851971,390,7018147,8.25,8.29,8.17,8.19,-,0.06,8.19,25,8.20,9,81.90,
泰山,556226,262,7166928,13.10,13.10,12.75,12.85,-,0.25,12.85,1,12.90,18,35.69,
福壽,10,5,143,--,--,--,--,,0.0,15.05,11,15.30,1,49.19,
台榮,65000,27,678200,10.55,10.55,10.35,10.50,-,0.05,10.40,2,10.50,1,15.67,
福懋油,20143,27,639987,31.60,31.90,31.60,31.60,-,0.1,31.55,3,31.80,1,12.39,
佳格,575068,445,44627404,77.80,78.10,77.50,77.80,-,0.1,77.60,54,77.80,11,22.42,
聯華,316653,218,6436751,20.30,20.40,20.25,20.35,,0.0,20.30,47,20.35,7,12.80,
聯華食,51437,35,1507841,29.30,29.45,29.25,29.35,+,0.05,29.30,2,29.35,3,12.18,
大統益,68380,55,5420027,79.80,79.90,79.00,79.20,-,0.7,79.20,11,79.60,3,13.89,
天仁,58300,28,2240450,38.50,38.50,38.35,38.40,-,0.1,38.40,3,38.60,1,16.62,
黑松,100711,52,3503635,35.00,35.00,34.50,35.00,-,0.15,35.00,20,35.10,4,22.73,
興泰,16600,19,381680,22.75,23.40,22.55,23.30,+,0.3,23.25,20,23.30,6,29.13,
宏亞,6003,9,123610,20.60,20.65,20.55,20.60,-,0.15,20.55,1,20.70,1,21.91,
鮮活果汁-KY,22100,21,2646900,119.00,120.00,119.00,120.00,+,1.5,119.50,2,120.50,2,15.46,
綠悅-KY,1685270,"1,056",242952340,144.00,147.00,139.50,142.00,-,2.0,142.00,24,143.00,23,13.51,
台塑,4831453,"2,183",387579093,80.20,81.00,79.70,81.00,+,0.8,80.80,43,81.00,258,16.70,
南亞,7909255,"3,643",509283161,64.00,65.00,64.00,65.00,+,1.0,64.90,1,65.00,293,14.44,
台聚,2464584,738,31315007,12.75,12.80,12.60,12.75,-,0.05,12.70,157,12.75,181,15.00,
華夏,6702626,"3,252",102811926,15.85,15.95,15.00,15.15,-,0.65,15.15,14,15.20,117,9.24,
三芳,188037,154,7266520,39.00,39.00,38.45,38.45,-,0.2,38.45,3,38.55,2,13.49,
亞聚,881753,427,15881481,18.45,18.45,17.80,17.85,-,0.55,17.85,16,17.95,91,16.53,
台達化,122470,54,961848,7.79,7.96,7.79,7.82,-,0.06,7.81,11,7.82,22,37.24,
台苯,3509563,"1,214",60748228,17.50,17.60,17.05,17.40,-,0.1,17.35,32,17.40,56,13.28,
國喬,6045837,"2,136",103420929,17.35,17.50,16.80,17.00,-,0.4,17.00,110,17.05,117,10.63,
國喬特,5000,4,116500,23.30,23.30,23.30,23.30,-,0.1,23.30,1,23.45,1,0.00,
聯成,587234,227,5240055,9.01,9.04,8.85,8.88,-,0.13,8.88,14,8.89,1,0.00,
中石化,29213502,"5,971",248830304,8.52,8.80,8.35,8.36,+,0.16,8.36,244,8.38,3,209.00,
達新,20602,17,494153,23.85,24.10,23.85,24.00,+,0.15,24.00,2,24.05,1,17.91,
上曜,139036,51,1488982,10.65,10.80,10.55,10.75,+,0.15,10.70,1,10.75,11,0.00,
東陽,6857444,"3,977",357301450,52.70,53.40,51.00,51.00,-,1.6,51.00,89,51.10,2,17.77,
大洋,75000,31,1990950,26.85,26.85,26.45,26.50,,0.0,26.40,12,26.50,1,155.88,
永裕,2107347,"1,179",75468634,35.70,36.35,35.30,35.60,+,0.3,35.60,7,35.65,2,13.85,
