證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4635559,"2,343",172884548,37.35,37.55,37.05,37.55,,0.0,37.50,34,37.55,230,28.02,
亞泥,2476369,"1,161",68771065,27.80,27.90,27.65,27.85,+,0.15,27.85,192,27.90,108,48.86,
嘉泥,177549,89,1589142,8.98,9.06,8.86,8.96,-,0.02,8.96,1,8.97,4,128.00,
環泥,216711,129,5332548,24.70,24.70,24.50,24.60,-,0.3,24.60,1,24.65,77,9.46,
幸福,134899,54,1225523,9.07,9.14,9.07,9.10,-,0.02,9.10,14,9.12,1,10.58,
信大,18060,11,181994,10.15,10.15,10.00,10.00,-,0.15,10.00,5,10.05,2,50.00,
東泥,7182,5,108448,15.10,15.15,15.05,15.15,-,0.05,15.05,9,15.15,4,39.87,
味全,327717,140,5886210,17.90,18.10,17.90,17.90,,0.0,17.90,17,17.95,70,0.00,
味王,97238,53,2143916,22.00,22.15,21.90,22.05,-,0.05,22.05,2,22.10,4,20.80,
大成,4343291,"1,948",127532898,29.25,29.90,29.00,29.15,+,0.15,29.15,5,29.20,31,14.65,
大飲,73513,36,1130397,15.30,15.45,15.30,15.45,+,0.15,15.40,5,15.50,22,45.44,
卜蜂,2071204,"1,347",95968075,46.50,46.75,45.70,46.65,+,0.2,46.65,20,46.70,26,11.72,
統一,11309801,"3,882",678019284,60.60,60.80,59.30,59.30,-,1.6,59.30,348,59.40,630,23.25,
愛之味,491813,240,3725629,7.50,7.61,7.50,7.55,+,0.03,7.55,5,7.57,92,44.41,
泰山,1651291,582,27499185,16.90,16.90,16.50,16.75,-,0.15,16.75,3,16.80,77,20.68,
福壽,172974,41,2649253,15.40,15.45,15.25,15.25,-,0.1,15.25,11,15.40,4,29.90,
台榮,197000,66,2063850,10.50,10.55,10.35,10.50,,0.0,10.50,17,10.55,21,10.50,
福懋油,760142,22,43066542,50.50,52.00,50.50,51.30,-,0.5,51.30,1,51.70,1,15.93,
