證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4199417,"2,867",141662041,34.10,34.10,33.60,33.75,-,0.35,33.70,116,33.75,115,23.94,
亞泥,2705942,"1,987",77749723,28.90,28.95,28.60,28.80,-,0.15,28.70,81,28.80,126,26.92,
嘉泥,220539,170,1962770,8.87,8.92,8.85,8.91,+,0.1,8.89,3,8.91,3,26.21,
環泥,631280,180,13229948,20.80,21.10,20.80,20.90,+,0.1,20.90,1,20.95,4,8.89,
幸福,194020,63,1832779,9.48,9.48,9.43,9.47,-,0.01,9.44,1,9.47,6,9.19,
信大,29002,14,291420,10.05,10.05,10.05,10.05,+,0.05,10.00,5,10.10,8,0.00,
東泥,23283,13,358171,15.40,15.45,15.30,15.45,,0.0,15.25,3,15.45,47,38.63,
味全,371950,177,7506037,20.05,20.35,20.05,20.15,+,0.1,20.15,74,20.25,6,0.00,
味王,49962,17,1088625,21.65,21.90,21.65,21.90,+,0.1,21.75,11,21.90,2,21.90,
大成,4625734,"2,168",122777322,26.40,26.80,26.15,26.80,+,0.7,26.75,15,26.80,30,19.71,
大飲,54000,37,928650,17.10,17.35,17.05,17.30,-,0.05,17.25,1,17.30,1,86.50,
卜蜂,4250936,"1,988",150453946,34.55,36.35,34.35,36.20,+,1.65,36.15,57,36.20,13,12.61,
統一,10425032,"5,342",687687757,66.00,66.60,65.50,66.20,+,0.2,66.00,1,66.20,47,26.59,
愛之味,528516,166,4318344,8.18,8.20,8.14,8.18,,0.0,8.17,2,8.18,114,51.13,
泰山,537783,136,7233937,13.55,13.60,13.40,13.45,-,0.1,13.40,315,13.45,2,24.45,
福壽,25333,20,386660,15.25,15.40,15.25,15.30,-,0.05,15.25,10,15.30,1,42.50,
台榮,106000,43,1106000,10.50,10.50,10.40,10.50,,0.0,10.40,29,10.50,19,12.07,
福懋油,42315,32,2173165,51.80,51.80,51.30,51.30,,0.0,51.10,1,51.30,20,18.06,
佳格,380499,342,30396859,80.00,80.00,79.70,79.90,-,0.1,79.70,76,79.90,35,23.36,
聯華,598270,243,12708418,21.30,21.30,21.20,21.25,-,0.1,21.25,26,21.30,16,12.80,
聯華食,367575,93,11624819,31.80,31.80,31.60,31.60,-,0.2,31.60,27,31.70,1,12.20,
大統益,48700,44,3826300,78.70,78.80,78.40,78.80,+,0.1,78.50,11,78.90,8,14.92,
天仁,18500,16,691599,37.40,37.40,37.30,37.40,,0.0,37.35,7,37.40,1,17.00,
黑松,694452,251,23590408,33.50,34.25,33.50,34.20,+,0.75,34.15,8,34.20,8,23.42,
興泰,123166,60,2829891,23.05,23.40,22.85,22.85,-,0.15,22.85,8,22.95,20,10.29,
宏亞,10505,9,208098,19.80,19.85,19.80,19.80,,0.0,19.70,15,19.85,8,34.74,
鮮活果汁-KY,7100,9,739300,106.50,106.50,102.50,104.00,+,2.0,103.50,1,104.00,4,13.94,
綠悅-KY,533100,407,78562300,148.00,150.00,146.00,147.00,-,2.0,147.00,17,147.50,1,13.61,
台塑,4633658,"2,191",368737513,79.80,79.90,79.10,79.90,-,0.1,79.50,70,79.90,40,15.42,
南亞,4545982,"2,279",281159670,62.00,62.10,61.60,62.00,-,0.1,61.90,2,62.00,53,14.83,
台聚,2351372,558,31409994,13.45,13.50,13.25,13.40,,0.0,13.35,79,13.40,306,14.26,
華夏,1567655,564,25833050,16.50,16.60,16.40,16.45,-,0.05,16.40,166,16.45,4,9.85,
三芳,499751,308,19882532,39.80,40.00,39.65,39.70,+,0.1,39.65,12,39.70,11,12.77,
亞聚,332811,166,5964824,18.00,18.10,17.85,17.85,-,0.25,17.85,33,17.90,17,17.33,
台達化,692313,142,5138956,7.43,7.50,7.36,7.45,+,0.02,7.43,8,7.45,3,67.73,
台苯,4291551,"1,273",71481400,16.80,16.90,16.50,16.60,-,0.25,16.60,2,16.65,69,8.14,
國喬,9450696,"2,752",159174669,17.20,17.20,16.60,16.80,-,0.2,16.75,6,16.80,870,8.75,
國喬特,0,0,0,--,--,--,--,,0.0,22.50,2,23.00,4,0.00,
聯成,640153,239,5872933,9.15,9.22,9.10,9.20,+,0.01,9.14,6,9.21,24,0.00,
中石化,2724160,710,20815303,7.67,7.69,7.62,7.63,-,0.02,7.63,15,7.64,38,0.00,
