證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,9132910,"4,594",322055581,36.05,36.05,35.00,35.00,-,1.05,35.00,548,35.10,139,26.12,
亞泥,6284084,"3,219",169364743,27.45,27.50,26.50,26.85,-,0.65,26.80,149,26.90,114,47.11,
嘉泥,239550,87,2126548,8.88,8.92,8.82,8.82,-,0.13,8.82,57,8.84,15,126.00,
環泥,413732,189,10571198,25.65,25.95,25.25,25.40,-,0.25,25.35,28,25.40,13,9.77,
幸福,52000,31,471790,9.07,9.10,9.05,9.07,,0.0,9.07,1,9.09,19,10.55,
信大,108000,25,1086150,10.05,10.10,10.05,10.10,+,0.1,10.05,29,10.10,7,50.50,
東泥,55300,17,835580,15.00,15.20,15.00,15.20,+,0.3,14.90,17,15.25,4,40.00,
味全,556138,221,9978384,17.70,18.10,17.70,17.95,+,0.25,17.95,6,18.00,42,0.00,
味王,14215,15,310732,21.80,21.95,21.80,21.90,,0.0,21.80,7,21.95,10,20.66,
大成,1813891,"1,097",49123713,27.00,27.35,26.85,27.10,+,0.15,27.05,132,27.10,1,13.62,
大飲,32883,29,499883,15.20,15.25,15.15,15.25,+,0.05,15.15,8,15.30,14,44.85,
卜蜂,3304656,"1,744",128104834,38.00,39.20,37.85,39.20,+,1.2,39.15,7,39.20,103,11.01,
統一,7548479,"3,727",454673407,59.70,61.00,59.30,61.00,+,1.3,60.80,1,61.00,663,23.92,
愛之味,544184,274,4127631,7.62,7.65,7.54,7.62,,0.0,7.60,16,7.62,73,44.82,
泰山,1898450,770,32256824,17.00,17.15,16.80,16.95,+,0.05,16.95,300,17.00,10,20.93,
福壽,34504,25,524758,15.20,15.25,15.10,15.25,+,0.05,15.20,9,15.25,9,29.90,
台榮,216000,73,2174800,10.10,10.15,10.00,10.10,,0.0,10.10,10,10.15,19,10.10,
福懋油,31504,30,1629501,51.50,52.30,51.10,51.70,+,0.2,51.30,3,51.70,2,16.06,
佳格,927925,893,75384506,82.30,82.30,80.70,80.80,-,1.5,80.80,40,80.90,3,23.29,
聯華,330411,266,6933581,21.05,21.05,20.90,21.00,+,0.05,20.95,174,21.00,22,13.82,
聯華食,85689,68,2496193,29.15,29.30,29.05,29.10,-,0.05,29.10,29,29.15,3,10.07,
大統益,86466,66,7355319,85.00,85.40,84.90,85.40,+,0.2,85.40,7,85.80,5,14.57,
天仁,9300,8,344655,37.10,37.10,37.00,37.10,+,0.05,37.10,2,37.30,4,16.13,
黑松,120558,90,3859230,32.05,32.15,31.90,31.90,-,0.15,31.90,26,32.00,1,11.56,
興泰,90035,75,2683982,29.80,30.10,29.60,29.60,-,0.15,29.60,49,29.70,1,7.96,
宏亞,13019,12,249562,19.10,19.20,19.10,19.10,+,0.1,19.00,19,19.25,1,45.48,
鮮活果汁-KY,30010,25,4171420,138.50,141.50,137.50,141.50,+,3.0,141.50,1,143.00,1,19.87,
綠悅-KY,631151,398,97434254,157.00,157.50,152.50,154.00,-,2.0,154.00,10,154.50,2,13.77,
台塑,7229449,"3,741",576386192,80.00,80.10,79.20,79.40,-,0.5,79.40,228,79.50,49,15.63,
南亞,6872156,"3,422",432067377,63.20,63.30,62.50,63.10,-,0.1,63.00,2,63.10,194,17.29,
台聚,10905443,"3,845",164799167,14.65,15.40,14.60,15.25,+,0.7,15.20,41,15.25,157,14.39,
華夏,10510253,"4,553",239402549,22.00,23.20,21.95,23.00,+,1.05,22.95,8,23.00,70,11.56,
三芳,150733,133,5413658,36.00,36.20,35.70,35.90,-,0.25,35.85,12,35.90,11,11.22,
亞聚,2305035,948,42584471,18.10,18.75,18.10,18.40,+,0.35,18.40,153,18.45,6,17.20,
台達化,2909924,791,23145141,7.74,8.07,7.74,7.88,+,0.12,7.87,8,7.88,8,0.00,
台苯,5477276,"1,873",89906435,16.15,16.55,16.15,16.35,+,0.25,16.35,271,16.40,50,10.90,
國喬,14063906,"4,026",235264023,16.35,16.90,16.35,16.85,+,0.65,16.80,145,16.85,183,12.77,
國喬特,20000,6,473900,23.65,23.70,23.65,23.70,+,0.1,23.65,2,23.85,6,0.00,
聯成,2336000,943,24418291,10.40,10.60,10.35,10.50,+,0.1,10.45,4,10.50,34,0.00,
中石化,14240142,"3,054",116381691,8.21,8.27,8.12,8.13,-,0.15,8.12,270,8.13,9,0.00,
達新,21299,14,526833,24.70,24.85,24.70,24.80,,0.0,24.70,1,24.80,1,17.84,
上曜,95102,28,1019990,10.75,10.80,10.70,10.75,,0.0,10.75,47,10.80,9,0.00,
東陽,4125345,"2,464",302270729,71.90,74.30,71.90,73.80,+,2.2,73.70,3,73.80,38,19.12,
大洋,33026,20,857970,25.95,26.10,25.80,26.00,+,0.05,25.80,4,26.00,27,200.00,
永裕,1414716,881,47978525,33.25,34.45,33.25,33.70,+,1.2,33.70,10,33.75,1,11.12,
地球,88092,42,1120465,12.50,12.90,12.45,12.85,+,0.35,12.75,5,12.85,5,12.85,
恆大,40000,13,781850,19.55,19.60,19.50,19.60,,0.0,19.55,6,19.60,10,15.08,
台化,11344848,"5,896",995606515,87.10,88.40,86.70,87.70,+,0.9,87.60,55,87.70,209,15.09,
再生-KY,1975975,647,35832742,18.30,18.45,17.95,18.00,-,0.3,18.00,7,18.05,22,8.57,
廣華-KY,322020,254,37392829,118.00,118.00,115.00,116.00,-,0.5,116.00,29,116.50,5,13.58,
昭輝,118000,59,4727000,40.30,40.30,39.90,40.15,-,0.3,40.15,1,40.20,1,9.13,
勝悅-KY,849564,489,48541172,57.00,57.50,56.70,57.40,+,0.6,57.30,5,57.40,7,7.07,
遠東新,5726766,"2,903",133221907,23.40,23.45,23.20,23.20,-,0.15,23.20,351,23.25,50,29.00,
新纖,566891,439,4815017,8.51,8.55,8.46,8.53,+,0.02,8.51,5,8.54,35,17.06,
南染,5663,9,137794,24.35,24.40,24.35,24.35,-,0.05,24.30,10,24.35,7,14.49,
宏洲,160290,28,924152,5.86,5.86,5.50,5.85,-,0.08,5.66,1,5.83,1,0.00,
東和,56134,23,334199,5.95,5.98,5.92,5.92,-,0.03,5.92,13,5.93,1,59.20,
嘉裕,504884,184,2624242,5.24,5.27,5.15,5.15,-,0.07,5.15,2,5.19,5,0.00,
東華,1,1,4,--,--,--,--,,0.0,4.21,2,4.66,5,0.00,
新紡,20394,17,794925,38.70,39.15,38.70,39.10,+,0.1,39.10,3,39.35,2,86.89,
利華,200469,31,1309478,6.50,6.58,6.50,6.52,+,0.02,6.50,10,6.52,17,0.00,
大魯閣,239514,87,4099490,17.05,17.25,16.90,17.25,+,0.1,17.10,6,17.25,2,0.00,
福懋,1386578,"1,078",41061717,30.05,30.10,29.45,29.45,-,0.6,29.40,49,29.45,18,18.29,
中福,22002,5,95708,4.35,4.35,4.35,4.35,-,0.01,4.30,1,4.35,4,0.00,
華友聯,25505,19,1033198,40.60,40.70,40.10,40.55,-,0.15,40.20,1,40.45,2,368.64,
勤益控,69167,20,1063904,15.40,15.40,15.30,15.40,,0.0,15.35,12,15.40,11,9.06,
裕豐,1447,2,5807,4.06,4.06,4.06,4.06,,0.0,4.01,3,4.10,2,0.00,
中和,500215,247,9281984,18.15,18.80,18.15,18.45,+,0.25,18.45,24,18.55,5,0.00,
南紡,675233,241,8359810,12.45,12.45,12.35,12.35,,0.0,12.35,73,12.40,35,24.70,
大東,30558,17,221587,7.44,7.44,7.19,7.37,-,0.04,7.20,5,7.36,9,0.00,
名軒,82513,40,1577199,19.10,19.25,19.05,19.05,-,0.05,19.10,2,19.15,1,13.42,
立益,1007,4,4760,4.73,4.73,4.73,4.73,-,0.02,4.70,5,4.75,1,0.00,
力麗,504784,237,4191635,8.30,8.38,8.27,8.29,-,0.04,8.29,2,8.33,10,30.70,
大宇,14649,8,134005,9.10,9.17,9.10,9.17,+,0.02,9.10,1,9.17,7,14.33,
宏和,200500,52,3416924,17.05,17.20,16.80,17.10,,0.0,16.90,1,17.10,3,0.00,
力鵬,496342,186,3627075,7.30,7.36,7.28,7.28,-,0.06,7.27,5,7.28,59,0.00,
佳和,38594,20,159522,4.20,4.20,4.10,4.12,-,0.15,4.12,5,4.18,5,0.00,
年興,29737,25,708065,23.90,23.90,23.80,23.80,-,0.1,23.80,21,23.85,3,9.30,
宏益,530252,300,10164749,19.25,19.45,19.05,19.25,,0.0,19.15,2,19.25,6,12.42,
大將,14673,12,115952,7.88,7.95,7.88,7.91,+,0.07,7.88,2,7.92,3,0.00,
台富,29450,22,247424,8.46,8.46,8.39,8.39,-,0.07,8.38,4,8.39,3,14.47,
集盛,582970,201,4719047,8.08,8.22,8.01,8.01,-,0.07,8.01,20,8.08,3,0.00,
怡華,0,0,0,--,--,--,--,,0.0,9.01,1,9.67,1,7.01,
宜進,602982,223,6019129,9.98,10.05,9.92,9.99,+,0.08,9.98,3,9.99,4,24.37,
聯發,56999,36,463079,8.21,8.21,8.11,8.18,+,0.07,8.11,51,8.18,15,0.00,
宏遠,389300,193,6050714,15.55,15.65,15.50,15.55,,0.0,15.50,47,15.55,38,14.27,
強盛,721082,251,13255450,18.35,18.60,18.10,18.40,+,0.15,18.40,3,18.45,12,24.86,
得力,1885620,"1,108",47201250,25.30,25.40,24.85,25.00,-,0.3,24.95,6,25.00,216,19.08,
偉全,30343,24,387354,12.75,12.80,12.70,12.80,+,0.1,12.70,5,12.80,6,13.62,
聚隆,29335,18,394538,13.45,13.45,13.45,13.45,,0.0,13.45,2,13.50,17,0.00,
南緯,308001,87,3942012,12.80,12.85,12.75,12.80,,0.0,12.75,55,12.80,28,256.00,
昶和,18167,9,182843,9.77,11.25,9.77,11.25,+,0.8,10.55,1,10.90,3,0.00,
理隆,3000,3,41700,13.90,13.90,13.90,13.90,X,0.0,13.40,4,13.65,11,0.00,
大統新創,38000,12,694950,18.65,18.65,18.25,18.60,+,0.4,18.35,3,18.60,3,25.14,
首利,370964,154,1968810,5.38,5.38,5.26,5.26,-,0.18,5.26,16,5.29,1,0.00,
三洋紡,81001,47,1108013,13.85,13.85,13.50,13.60,-,0.25,13.60,12,13.70,1,32.38,
台南,281368,194,8414783,30.00,30.10,29.50,29.85,-,0.15,29.80,6,29.85,22,17.66,
弘裕,1138227,341,12990941,11.30,11.60,11.15,11.30,,0.0,11.25,35,11.30,9,13.45,
本盟,9025,7,73307,8.05,8.19,8.05,8.11,+,0.09,8.11,3,8.15,2,4.29,
儒鴻,624113,566,223310282,360.00,363.00,355.50,356.50,-,2.5,356.00,26,356.50,4,24.35,
聚陽,830894,635,120557630,145.00,145.50,144.00,145.00,+,1.0,145.00,40,145.50,18,14.33,
士電,227731,152,8857045,39.25,39.25,38.65,39.25,-,0.25,39.20,5,39.25,1,15.76,
東元,2691991,"1,725",72564454,27.30,27.30,26.80,27.00,-,0.25,26.95,1,27.00,14,16.46,
正道,128538,50,1848242,14.40,14.50,14.25,14.45,-,0.05,14.30,1,14.45,8,49.83,
永大,186523,149,8639268,46.35,46.60,46.00,46.60,+,0.35,46.45,1,46.60,8,10.84,
瑞利,148465,42,725175,4.90,4.97,4.86,4.86,+,0.01,4.86,5,4.93,2,0.00,
中興電,492774,236,8775931,17.85,17.95,17.75,17.80,-,0.05,17.80,142,17.85,4,12.03,
亞力,437129,117,4399290,10.10,10.10,10.00,10.10,-,0.05,10.05,26,10.10,36,11.88,
力山,549801,216,7451491,13.50,13.65,13.45,13.45,,0.0,13.45,8,13.50,5,17.03,
川飛,37209,32,645864,17.60,17.65,17.05,17.45,-,0.5,17.20,3,17.40,4,54.53,
利奇,193319,45,1977053,10.25,10.30,10.20,10.25,,0.0,10.20,16,10.25,3,22.78,
華城,703991,329,12347143,17.50,17.90,17.35,17.40,-,0.3,17.40,14,17.45,43,18.32,
大億,93020,71,7502320,81.00,81.00,80.20,80.80,-,0.6,80.20,4,80.90,2,13.49,
堤維西,1792997,"1,001",60481496,34.35,34.45,33.35,33.50,-,0.75,33.45,12,33.50,13,10.28,
耿鼎,1505569,539,17591596,12.10,12.10,11.50,11.60,-,0.3,11.55,363,11.60,13,10.09,
江申,79000,71,9452500,119.00,121.00,119.00,119.00,,0.0,119.00,13,119.50,2,15.91,
日馳,57101,31,814443,14.25,14.30,14.20,14.30,+,0.15,14.20,13,14.35,48,7.26,
鑽全,1613013,"1,275",138089396,85.50,86.60,84.10,84.50,-,0.6,84.50,26,84.90,1,8.08,
恩德,623498,202,6675823,10.75,10.80,10.55,10.80,+,0.1,10.75,5,10.80,54,"1,080.00",
樂士,136000,15,519400,4.00,4.00,3.70,3.80,+,0.1,3.71,10,3.80,16,0.00,
