證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,11756679,"4,104",306250249,26.50,26.55,25.75,26.00,-,1.0,26.00,295,26.05,15,14.61,
亞泥,4830402,"2,775",123725647,25.80,25.95,25.50,25.70,-,0.3,25.70,312,25.75,184,13.11,
嘉泥,167444,85,1518746,9.21,9.21,9.00,9.10,-,0.13,9.05,2,9.10,20,0.00,
環泥,188707,133,3983614,21.40,21.40,20.85,21.30,-,0.05,21.20,26,21.30,1,10.60,
幸福,106000,44,1039490,9.82,9.84,9.79,9.82,-,0.06,9.80,6,9.82,4,8.25,
信大,29000,10,287670,9.95,9.99,9.90,9.90,-,0.05,9.95,1,9.97,3,247.50,
東泥,2100000,88,30440250,14.75,14.75,14.05,14.10,-,0.7,14.10,2,14.30,11,82.94,
味全,484393,196,8187719,17.10,17.10,16.75,16.90,-,0.2,16.90,66,16.95,4,0.00,
味王,22061,27,500033,22.70,22.80,22.50,22.80,,0.0,22.75,1,22.85,3,13.99,
大成,890410,504,17920300,20.30,20.30,20.00,20.10,-,0.2,20.10,39,20.20,1,23.10,
大飲,12003,11,178193,14.95,14.95,14.80,14.80,-,0.1,14.80,1,14.85,3,33.64,
卜蜂,658606,218,14585837,22.40,22.40,21.90,22.10,-,0.2,22.10,19,22.15,14,8.44,
統一,12635913,"4,143",659282726,52.60,52.80,51.90,51.90,-,1.1,51.90,976,52.00,11,20.35,
愛之味,2188387,832,18176863,8.50,8.50,8.22,8.24,-,0.29,8.23,46,8.24,28,91.56,
泰山,212716,92,2479596,11.65,11.75,11.60,11.65,-,0.15,11.65,79,11.70,17,55.48,
福壽,41009,20,604030,14.85,14.85,14.65,14.70,-,0.1,14.70,12,14.75,5,37.69,
台榮,24001,11,252710,10.55,10.60,10.45,10.55,,0.0,10.50,1,10.55,6,22.45,
福懋油,21009,26,531776,25.45,25.65,25.05,25.65,-,0.05,25.20,2,25.65,1,34.20,
佳格,1037801,759,80261374,77.50,78.10,76.80,77.10,-,1.2,77.10,3,77.20,4,22.95,
聯華,434951,150,8100128,18.80,18.80,18.55,18.65,-,0.15,18.60,87,18.65,1,11.17,
聯華食,56329,40,1544095,27.65,27.65,27.30,27.50,-,0.15,27.35,4,27.50,8,10.91,
大統益,59132,45,4380800,74.50,74.50,73.30,74.00,-,0.5,74.00,2,74.10,12,10.80,
天仁,24020,16,857140,35.90,35.90,35.50,35.50,-,0.45,35.50,5,35.90,2,17.40,
黑松,29750,38,933597,31.45,31.50,31.25,31.40,-,0.05,31.25,11,31.40,15,19.50,
興泰,22200,18,425290,19.25,19.25,19.10,19.10,-,0.15,19.10,3,19.20,5,0.00,
宏亞,15596,25,317923,21.30,21.30,20.10,20.10,-,1.2,20.10,2,20.50,3,22.58,
綠悅-KY,191245,162,19732970,106.00,106.00,101.00,102.50,-,3.5,102.00,55,102.50,1,9.11,
台塑,8198743,"2,933",583152253,70.30,71.80,70.10,71.70,+,0.3,71.70,226,71.80,61,18.62,
南亞,7378420,"2,945",416677378,56.00,57.00,55.70,56.90,,0.0,56.90,"1,418",57.00,88,13.42,
台聚,1262518,463,15700541,12.55,12.55,12.30,12.30,-,0.25,12.30,71,12.40,52,17.57,
