證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,3144998,"1,956",113566512,35.80,36.45,35.70,36.05,+,0.25,36.00,4,36.05,111,26.90,
亞泥,2215006,876,60652755,27.40,27.45,27.30,27.30,-,0.1,27.30,84,27.35,51,47.89,
嘉泥,129747,57,1161513,8.94,8.98,8.88,8.95,,0.0,8.95,2,8.96,1,127.86,
環泥,329658,128,7970953,24.25,24.25,24.10,24.15,-,0.1,24.15,2,24.20,1,9.29,
幸福,116057,58,1070894,9.24,9.25,9.20,9.24,,0.0,9.21,5,9.24,2,10.74,
信大,73057,21,748284,10.25,10.30,10.20,10.25,,0.0,10.25,11,10.30,11,51.25,
東泥,19177,6,295358,15.45,15.45,15.35,15.35,-,0.15,15.35,3,15.40,5,40.39,
味全,529669,285,9558092,18.10,18.15,18.00,18.05,-,0.05,18.00,199,18.05,64,0.00,
味王,25003,21,551213,22.00,22.20,21.85,22.00,,0.0,21.85,1,22.00,8,20.75,
大成,960666,376,26337108,27.45,27.65,27.20,27.20,-,0.25,27.20,141,27.30,9,13.67,
大飲,23305,29,349075,15.00,15.10,14.90,15.05,-,0.05,15.00,2,15.10,1,44.26,
卜蜂,444570,395,16829025,38.00,38.00,37.75,37.80,-,0.35,37.80,101,37.90,16,10.62,
統一,5613829,"2,755",332849576,59.20,59.60,58.80,59.50,+,0.3,59.40,7,59.50,197,23.33,
愛之味,383074,142,3025174,7.87,7.94,7.87,7.93,-,0.01,7.93,21,7.94,35,46.65,
泰山,747727,249,11573992,15.45,15.55,15.45,15.50,,0.0,15.45,148,15.50,7,19.14,
福壽,86707,35,1316494,15.35,15.35,15.15,15.35,+,0.05,15.25,5,15.35,17,30.10,
台榮,125201,43,1355700,11.00,11.00,10.80,10.85,-,0.1,10.80,9,10.85,1,10.85,
福懋油,22837,29,1193503,51.30,52.60,51.30,52.50,-,0.4,52.50,5,52.60,3,16.30,
佳格,1070208,989,85623507,79.60,80.50,79.30,80.20,+,0.5,80.00,36,80.20,3,23.11,
聯華,262723,152,5507783,21.00,21.05,20.90,21.00,,0.0,20.90,13,21.00,18,13.82,
聯華食,31816,25,943150,29.60,29.75,29.60,29.65,+,0.05,29.60,8,29.65,1,10.26,
大統益,62030,49,5183571,84.00,84.10,83.20,83.30,-,0.6,83.30,2,83.40,4,14.22,
天仁,9200,10,344120,37.40,37.40,37.40,37.40,-,0.05,37.35,1,37.45,3,16.26,
黑松,64250,39,2085647,32.80,32.80,32.30,32.45,+,0.2,32.40,10,32.45,8,11.76,
興泰,550509,380,15945752,30.40,30.40,28.00,28.00,-,2.5,28.00,10,28.10,5,7.53,
宏亞,8753,10,169732,19.40,19.40,19.35,19.35,-,0.15,19.25,5,19.40,1,46.07,
鮮活果汁-KY,21300,23,3315300,157.00,157.00,155.00,156.00,-,2.0,156.00,2,157.00,2,21.91,
綠悅-KY,639594,496,100494352,156.50,158.50,155.00,158.50,+,2.0,158.00,2,158.50,4,14.18,
台塑,1796858,"1,012",140436958,78.10,78.40,77.60,78.40,-,0.3,78.20,3,78.40,20,15.43,
南亞,3290274,"2,013",204019144,61.70,62.20,61.30,62.20,,0.0,62.10,2,62.20,299,17.04,
台聚,944151,349,13369323,14.25,14.30,14.10,14.15,-,0.1,14.10,86,14.15,7,13.35,
華夏,6603650,"2,422",132088750,19.80,20.20,19.80,20.10,+,0.5,20.10,2,20.15,281,10.10,
三芳,88437,76,3229409,36.95,36.95,36.35,36.65,-,0.15,36.65,2,36.70,12,11.45,
亞聚,148625,96,2618374,17.60,17.70,17.55,17.60,-,0.1,17.55,20,17.60,5,16.45,
台達化,124066,45,948977,7.69,7.69,7.64,7.65,-,0.02,7.64,7,7.65,1,0.00,
台苯,727003,259,11485192,15.80,15.90,15.75,15.80,,0.0,15.80,81,15.85,8,10.53,
國喬,2308926,"1,790",36785322,15.85,16.00,15.75,15.90,+,0.05,15.90,36,15.95,11,12.05,
國喬特,14000,5,327250,23.40,23.40,23.30,23.40,X,0.0,23.45,3,23.55,1,0.00,
聯成,900888,303,8898380,9.92,9.95,9.77,9.77,-,0.07,9.77,15,9.80,15,0.00,
中石化,3506552,"1,013",26303602,7.55,7.56,7.48,7.48,-,0.07,7.48,86,7.49,1,0.00,
達新,9095,12,225776,25.30,25.30,24.65,24.65,+,0.05,24.60,2,24.80,1,17.73,
上曜,52001,19,574511,11.15,11.15,11.00,11.00,-,0.05,11.00,21,11.10,16,0.00,
東陽,1613422,"1,019",115173102,71.50,72.00,70.50,72.00,+,0.4,71.70,1,72.00,24,18.65,
大洋,12000,11,309250,25.80,25.85,25.70,25.70,-,0.1,25.70,1,25.80,1,197.69,
永裕,95564,67,3053516,32.00,32.00,31.90,32.00,-,0.15,31.95,8,32.05,26,10.56,
地球,28009,13,362364,13.00,13.00,12.80,12.80,-,0.2,12.80,10,12.85,4,12.80,
恆大,22130,17,430522,19.50,19.50,19.40,19.50,,0.0,19.40,11,19.50,7,15.00,
台化,1898864,"1,077",160201333,84.20,84.70,84.00,84.70,-,0.6,84.50,2,84.70,10,14.58,
再生-KY,1284557,557,23825041,18.55,18.80,18.40,18.50,-,0.05,18.45,40,18.50,1,8.81,
廣華-KY,334019,253,40960818,123.00,123.50,121.00,122.50,+,0.5,122.00,107,122.50,12,14.34,
昭輝,51000,32,2217000,43.70,43.70,43.20,43.20,-,0.5,43.25,8,43.45,7,9.82,
