證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,7114399,"2,792",267687689,37.45,37.95,36.90,37.85,+,0.05,37.85,141,37.90,33,28.25,
亞泥,4235611,"1,938",116521553,27.60,27.70,27.20,27.55,-,0.4,27.55,279,27.60,2,48.33,
嘉泥,164505,104,1461819,8.91,8.92,8.86,8.92,+,0.01,8.91,50,8.93,1,127.43,
環泥,90538,58,2223030,24.50,24.75,24.40,24.55,,0.0,24.55,11,24.60,11,9.44,
幸福,47000,25,426510,9.09,9.09,9.06,9.08,-,0.01,9.06,33,9.08,2,10.56,
信大,29000,17,290780,10.00,10.10,9.98,10.00,-,0.1,9.98,8,10.05,10,50.00,
東泥,2245,3,33775,15.00,15.10,15.00,15.10,X,0.0,15.00,12,15.15,4,39.74,
味全,313085,170,5615030,17.90,18.05,17.85,17.90,,0.0,17.90,20,17.95,60,0.00,
味王,7399,15,162730,22.00,22.00,22.00,22.00,-,0.1,22.00,2,22.05,6,20.75,
大成,2069920,990,59593686,29.20,29.20,28.60,28.75,-,0.45,28.75,43,28.80,3,14.45,
大飲,81214,55,1282637,15.95,15.95,15.75,15.90,-,0.2,15.85,6,16.00,1,46.76,
卜蜂,5387259,"3,017",242995721,45.70,45.70,44.70,44.95,-,1.1,44.95,23,45.00,34,11.29,
統一,8475692,"3,812",514660045,59.90,61.50,59.40,61.10,+,1.1,61.10,207,61.20,27,23.96,
愛之味,274837,121,2067203,7.54,7.54,7.50,7.53,-,0.01,7.53,8,7.54,187,44.29,
泰山,780586,318,13075432,16.60,16.85,16.55,16.85,+,0.05,16.75,88,16.85,105,20.80,
福壽,156332,45,2420462,15.40,15.60,15.35,15.45,+,0.1,15.40,4,15.45,11,30.29,
台榮,148260,48,1537903,10.50,10.50,10.30,10.45,-,0.05,10.40,2,10.50,24,10.45,
福懋油,34233,18,1769644,51.80,52.00,51.20,52.00,+,0.2,51.30,1,51.40,7,16.15,
佳格,648183,405,50743456,78.40,78.60,78.10,78.10,-,0.4,78.10,57,78.20,2,22.51,
聯華,532590,297,11415747,21.55,21.55,21.35,21.40,-,0.15,21.35,52,21.40,2,14.08,
聯華食,32464,27,958286,29.50,29.60,29.45,29.50,-,0.1,29.50,44,29.60,10,10.21,
大統益,14210,16,1202850,84.50,84.90,84.50,84.60,+,0.4,84.50,13,84.70,1,14.44,
天仁,9001,9,332987,37.00,37.00,36.95,37.00,,0.0,37.00,9,37.20,1,16.09,
黑松,39015,31,1256735,32.20,32.35,32.10,32.30,+,0.1,32.25,5,32.30,6,11.70,
興泰,93790,49,2783460,29.80,29.95,29.45,29.95,,0.0,29.95,1,30.00,8,8.05,
