證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,25875557,"8,066",848058591,31.70,33.25,31.70,33.00,+,1.4,32.95,729,33.00,561,21.15,
亞泥,5425053,"2,234",160181753,29.00,29.90,28.90,29.55,+,0.8,29.55,175,29.60,14,20.38,
嘉泥,170453,162,1614789,9.45,9.50,9.42,9.49,+,0.03,9.46,30,9.49,10,27.91,
環泥,853885,482,18922498,21.80,22.35,21.75,22.25,+,0.55,22.25,1,22.30,169,10.02,
幸福,270700,88,2793524,10.35,10.35,10.25,10.30,+,0.05,10.30,51,10.35,112,8.88,
信大,18100,10,181000,10.00,10.00,10.00,10.00,+,0.05,10.00,8,10.05,4,200.00,
東泥,95003,51,1494148,15.80,16.10,15.35,15.85,+,0.05,15.85,14,15.95,18,63.40,
味全,1122592,560,23209882,20.30,21.00,20.30,20.40,+,0.1,20.40,6,20.45,8,0.00,
味王,11134,23,240831,21.65,21.70,21.55,21.55,,0.0,21.55,2,21.60,10,19.24,
大成,2341874,914,50339413,21.15,21.75,21.05,21.70,+,0.7,21.65,50,21.75,72,24.94,
大飲,66000,31,1224350,18.50,18.90,18.10,18.20,-,0.55,18.20,3,18.30,3,56.88,
卜蜂,4697819,"1,821",124503291,25.95,27.00,25.90,26.70,+,0.95,26.65,17,26.70,150,10.39,
統一,9030181,"3,137",522719709,58.40,58.50,57.40,57.90,-,0.3,57.80,329,57.90,155,23.35,
愛之味,1081251,697,8766547,8.14,8.16,8.08,8.09,-,0.03,8.09,7,8.10,189,80.90,
泰山,231741,116,2812563,12.10,12.20,12.05,12.15,+,0.15,12.10,101,12.15,5,33.75,
福壽,85371,30,1303037,15.10,15.30,15.10,15.30,+,0.2,15.15,1,15.25,1,49.35,
台榮,25009,14,263293,10.55,10.55,10.50,10.55,,0.0,10.50,13,10.55,11,15.75,
福懋油,46096,36,1448384,31.00,31.70,31.00,31.60,,0.0,31.50,2,31.65,1,12.39,
佳格,626032,410,49419828,79.10,79.30,78.70,78.90,-,0.1,78.90,11,79.00,99,22.74,
聯華,315999,194,6420719,20.40,20.40,20.25,20.30,-,0.05,20.25,47,20.30,12,12.77,
聯華食,38155,33,1125822,29.60,29.60,29.45,29.50,,0.0,29.45,6,29.55,16,12.24,
大統益,38550,33,3070500,79.40,79.70,79.40,79.50,+,0.1,79.40,1,79.50,1,13.95,
天仁,22002,18,846528,38.45,38.55,38.40,38.50,+,0.05,38.40,4,38.50,4,16.67,
黑松,151244,151,5427798,36.50,36.50,35.60,35.70,+,0.3,35.70,12,35.75,5,23.18,
興泰,52839,27,1238323,23.45,23.45,23.40,23.45,,0.0,23.35,10,23.45,3,29.31,
宏亞,7076,50,145937,20.65,20.65,20.60,20.60,-,0.05,20.60,4,20.80,1,21.91,
鮮活果汁-KY,18352,24,2132036,115.00,117.00,115.00,117.00,+,1.5,116.00,1,117.00,1,15.08,
綠悅-KY,831240,498,106421839,127.50,129.00,127.00,128.00,+,1.5,128.00,3,128.50,18,12.18,
台塑,7243183,"3,611",589875423,81.20,81.90,81.10,81.40,+,0.7,81.40,46,81.50,"1,636",16.78,
南亞,7136813,"2,876",466126845,65.90,66.30,64.80,65.10,-,0.2,65.10,115,65.20,251,14.47,
台聚,2769930,845,35999523,12.90,13.10,12.90,12.95,+,0.15,12.90,370,12.95,6,15.24,
華夏,2314370,853,36932845,16.05,16.10,15.85,15.95,+,0.1,15.90,169,15.95,5,9.73,
三芳,226670,176,8713343,38.85,38.85,38.35,38.50,+,0.1,38.45,6,38.55,8,13.51,
亞聚,867354,443,16576315,19.10,19.35,18.90,19.05,+,0.1,19.00,4,19.05,7,17.64,
台達化,341512,164,2713022,7.88,8.00,7.88,7.92,+,0.09,7.91,12,7.94,24,37.71,
台苯,4186800,"1,025",75073741,18.05,18.10,17.70,18.00,+,0.1,17.95,152,18.00,116,13.74,
國喬,2636636,"1,106",46319825,17.65,17.75,17.45,17.60,+,0.1,17.55,47,17.60,106,11.00,
國喬特,1000,1,23150,23.15,23.15,23.15,23.15,-,0.2,23.15,7,23.35,1,0.00,
聯成,676130,248,6130660,9.09,9.12,9.00,9.04,-,0.01,9.04,23,9.06,6,0.00,
中石化,6983812,"1,489",57230478,8.13,8.28,8.13,8.20,+,0.09,8.20,138,8.21,145,205.00,
達新,26024,16,624728,24.00,24.15,23.90,24.15,+,0.1,24.00,1,24.15,1,18.02,
上曜,190250,45,1929249,10.20,10.30,10.05,10.25,+,0.05,10.20,1,10.25,8,0.00,
