證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
台泥,4043087,"1,768",141276456,35.00,35.10,34.65,35.00,+,0.1,34.95,264,35.00,198,24.82,
亞泥,2281640,955,67223468,29.55,29.55,29.20,29.55,,0.0,29.50,244,29.55,80,27.62,
嘉泥,42532,49,379612,8.94,8.95,8.89,8.94,+,0.02,8.90,3,8.94,1,26.29,
環泥,817458,281,18107040,22.40,22.40,21.95,22.20,-,0.15,22.20,14,22.25,73,9.45,
幸福,493382,120,4577129,9.38,9.38,9.25,9.28,-,0.07,9.27,10,9.28,13,9.01,
信大,18525,9,188901,10.30,10.30,10.15,10.15,+,0.05,10.10,25,10.15,3,0.00,
東泥,22020,5,338954,15.50,15.50,15.30,15.30,-,0.15,15.25,5,15.40,16,38.25,
味全,641711,253,12872837,20.20,20.20,20.00,20.05,-,0.05,20.05,1,20.10,7,0.00,
味王,18010,16,392360,21.80,21.80,21.70,21.80,,0.0,21.80,1,21.85,2,21.80,
大成,2296811,"1,305",62531800,27.55,27.75,27.05,27.25,-,0.3,27.25,19,27.30,13,20.04,
大飲,39301,31,679785,17.45,17.45,17.20,17.35,-,0.1,17.35,1,17.40,15,51.03,
卜蜂,3125088,"1,524",119140656,38.80,38.90,37.80,38.00,-,0.65,37.95,58,38.00,4,10.67,
統一,5609849,"3,103",355550499,64.50,64.70,62.80,63.40,-,0.8,63.30,70,63.40,24,25.46,
愛之味,1106353,382,9198817,8.35,8.40,8.27,8.30,-,0.04,8.30,22,8.31,117,51.88,
泰山,450355,161,6059598,13.45,13.50,13.40,13.40,-,0.1,13.40,156,13.45,31,24.36,
福壽,62551,28,970876,15.70,15.70,15.40,15.40,,0.0,15.40,3,15.55,1,42.78,
台榮,126004,53,1305140,10.45,10.45,10.30,10.40,,0.0,10.35,1,10.40,24,11.95,
福懋油,77780,53,3954385,50.80,50.90,50.80,50.90,+,0.1,50.90,2,51.00,22,17.92,
佳格,946145,523,79317521,84.30,84.30,83.50,83.90,,0.0,83.80,10,83.90,186,24.53,
聯華,844042,400,18507603,21.95,22.00,21.80,21.95,+,0.05,21.90,105,21.95,5,13.22,
