Date,Open,High,Low,Close,Adj Close,Volume
2017-09-26,4008.9499509999996,4012.5,3911.4499509999996,3916.9799799999996,3916.9799799999996,0.0
2017-09-27,3915.1999509999996,3926.850098,3877.5900880000004,3885.0900880000004,3885.0900880000004,0.0
2017-09-28,3856.570068,3896.889893,3839.110107,3879.2299799999996,3879.2299799999996,0.0
2017-09-29,3893.76001,3952.4799799999996,3884.9399409999996,3930.8701170000004,3930.8701170000004,0.0
2017-10-02,3914.1999509999996,3938.600098,3907.280029,3907.280029,3907.280029,0.0
2017-10-03,3925.389893,3956.719971,3916.360107,3939.860107,3939.860107,0.0
2017-10-04,3964.639893,4004.469971,3959.899902,4000.0,4000.0,0.0
2017-10-05,3991.3000490000004,4012.5500490000004,3985.389893,4004.1999509999996,4004.1999509999996,0.0
2017-10-06,3991.360107,4011.1999509999996,3964.0900880000004,3990.389893,3990.389893,0.0
2017-10-09,3997.9399409999996,4013.6999509999996,3983.76001,3984.0600590000004,3984.0600590000004,0.0
2017-10-10,4015.2299799999996,4051.48999,4009.139893,4051.48999,4051.48999,0.0
2017-10-11,4047.6899409999996,4088.2700200000004,4041.7299799999996,4072.600098,4072.600098,0.0
2017-10-12,4110.589844,4110.959961,4074.76001,4096.560059,4096.560059,0.0
2017-10-13,4109.790039,4165.799805,4093.899902,4160.279785,4160.279785,0.0
2017-10-16,4155.060059,4204.140136999999,4153.490234000001,4183.140136999999,4183.140136999999,0.0
2017-10-17,4164.629883,4180.209961,4106.759765999999,4118.660156,4118.660156,0.0
2017-10-18,4130.290039,4131.109863000001,4092.040039,4102.140136999999,4102.140136999999,0.0
2017-10-19,4103.22998,4103.950195,4065.830078,4093.25,4093.25,0.0
2017-10-20,4068.040039,4101.490234000001,4048.350098,4048.350098,4048.350098,0.0
2017-10-23,4053.6899409999996,4067.070068,4039.0,4046.030029,4046.030029,0.0
2017-10-24,4050.219971,4057.070068,4021.850098,4026.0600590000004,4026.0600590000004,0.0
