Date,Open,High,Low,Close,Adj Close,Volume
2003-01-02,1954.959961,1954.959961,1954.959961,1954.959961,1954.959961,0.0
2003-01-05,1981.0999760000002,1981.0999760000002,1981.0999760000002,1981.0999760000002,1981.0999760000002,0.0
2003-01-06,1992.4200440000002,1992.4200440000002,1992.4200440000002,1992.4200440000002,1992.4200440000002,0.0
2003-01-07,1987.9899899999998,1987.9899899999998,1987.9899899999998,1987.9899899999998,1987.9899899999998,0.0
2003-01-08,1984.449951,1984.449951,1984.449951,1984.449951,1984.449951,0.0
2003-01-09,1998.910034,1998.910034,1998.910034,1998.910034,1998.910034,0.0
2003-01-12,2006.140015,2006.140015,2006.140015,2006.140015,2006.140015,0.0
2003-01-13,2003.550049,2003.550049,2003.550049,2003.550049,2003.550049,0.0
2003-01-14,2014.8299559999998,2014.8299559999998,2014.8299559999998,2014.8299559999998,2014.8299559999998,0.0
2003-01-15,2008.930054,2008.930054,2008.930054,2008.930054,2008.930054,0.0
2003-01-16,2004.410034,2004.410034,2004.410034,2004.410034,2004.410034,0.0
2003-01-19,1985.9899899999998,1985.9899899999998,1985.9899899999998,1985.9899899999998,1985.9899899999998,0.0
2003-01-20,1979.780029,1979.780029,1979.780029,1979.780029,1979.780029,0.0
2003-01-21,1973.609985,1973.609985,1973.609985,1973.609985,1973.609985,0.0
2003-01-22,1981.560059,1981.560059,1981.560059,1981.560059,1981.560059,0.0
2003-01-23,1989.27002,1989.27002,1989.27002,1989.27002,1989.27002,0.0
2003-01-26,1984.719971,1984.719971,1984.719971,1984.719971,1984.719971,0.0
2003-01-27,1973.5100100000002,1973.5100100000002,1973.5100100000002,1973.5100100000002,1973.5100100000002,0.0
2003-01-28,1975.6700440000002,1975.6700440000002,1975.6700440000002,1975.6700440000002,1975.6700440000002,0.0
2003-01-29,1962.819946,1962.819946,1962.819946,1962.819946,1962.819946,0.0
2003-01-30,1953.219971,1953.219971,1953.219971,1953.219971,1953.219971,0.0
2003-02-02,1958.449951,1958.449951,1958.449951,1958.449951,1958.449951,0.0
2003-02-03,1975.5799559999998,1975.5799559999998,1975.5799559999998,1975.5799559999998,1975.5799559999998,0.0
2003-02-04,1949.569946,1949.569946,1949.569946,1949.569946,1949.569946,0.0
2003-02-05,,,,,,
2003-02-06,1927.880005,1927.880005,1927.880005,1927.880005,1927.880005,0.0
2003-02-09,1946.5999760000002,1946.5999760000002,1946.5999760000002,1946.5999760000002,1946.5999760000002,0.0
2003-02-10,1958.619995,1958.619995,1958.619995,1958.619995,1958.619995,0.0
2003-02-11,1937.540039,1937.540039,1937.540039,1937.540039,1937.540039,0.0
2003-02-12,1923.050049,1923.050049,1923.050049,1923.050049,1923.050049,0.0
2003-02-13,1920.930054,1920.930054,1920.930054,1920.930054,1920.930054,0.0
2003-02-16,1946.9200440000002,1946.9200440000002,1946.9200440000002,1946.9200440000002,1946.9200440000002,0.0
2003-02-17,1947.030029,1947.030029,1947.030029,1947.030029,1947.030029,0.0
2003-02-18,1952.27002,1952.27002,1952.27002,1952.27002,1952.27002,0.0
2003-02-19,1936.089966,1936.089966,1936.089966,1936.089966,1936.089966,0.0
2003-02-20,1916.290039,1916.290039,1916.290039,1916.290039,1916.290039,0.0
2003-02-23,1905.819946,1905.819946,1902.869995,1902.869995,1902.869995,0.0
2003-02-24,1902.530029,1902.530029,1869.719971,1869.719971,1869.719971,0.0
2003-02-25,1870.060059,1873.930054,1870.060059,1873.930054,1873.930054,0.0
2003-02-26,1874.22998,1875.449951,1871.380005,1875.449951,1875.449951,0.0
2003-02-27,1875.449951,1880.8499760000002,1875.449951,1880.8499760000002,1880.8499760000002,0.0
2003-03-02,1880.8499760000002,1886.119995,1879.52002,1886.119995,1886.119995,0.0
2003-03-03,1886.119995,1902.1700440000002,1882.52002,1901.390015,1901.390015,0.0
2003-03-04,1901.390015,1910.3299559999998,1893.5999760000002,1910.3299559999998,1910.3299559999998,0.0
2003-03-05,1910.3299559999998,1917.219971,1900.7600100000002,1909.959961,1909.959961,0.0
2003-03-06,1909.959961,1912.6500239999998,1899.619995,1902.4899899999998,1902.4899899999998,0.0
2003-03-09,1902.4899899999998,1908.780029,1897.2399899999998,1907.52002,1907.52002,0.0
2003-03-10,1907.52002,1907.52002,1895.189941,1901.859985,1901.859985,0.0
2003-03-11,1901.859985,1908.060059,1892.72998,1893.5799559999998,1893.5799559999998,0.0
2003-03-12,1893.5799559999998,1893.5799559999998,1869.890015,1872.949951,1872.949951,0.0
2003-03-13,1872.949951,1900.6500239999998,1872.949951,1898.449951,1898.449951,0.0
2003-03-16,1898.449951,1900.0100100000002,1884.9200440000002,1888.790039,1888.790039,0.0
2003-03-17,1888.790039,1913.5799559999998,1888.790039,1912.02002,1912.02002,0.0
2003-03-18,1912.02002,1912.02002,1895.859985,1895.859985,1895.859985,0.0
2003-03-19,1895.859985,1905.459961,1894.0799559999998,1902.069946,1902.069946,0.0
2003-03-20,1902.069946,1910.5999760000002,1898.699951,1908.030029,1908.030029,0.0
2003-03-23,1908.030029,1919.569946,1908.030029,1916.439941,1916.439941,0.0
2003-03-24,1916.439941,1916.439941,1897.25,1905.410034,1905.410034,0.0
2003-03-25,1905.410034,1911.0999760000002,1901.140015,1908.160034,1908.160034,0.0
2003-03-26,1908.160034,1915.560059,1899.619995,1914.0799559999998,1914.0799559999998,0.0
2003-03-27,1914.0799559999998,1921.469971,1908.439941,1919.22998,1919.22998,0.0
2003-03-30,1919.22998,1934.619995,1909.060059,1931.609985,1931.609985,0.0
2003-03-31,1931.609985,1931.609985,1914.6700440000002,1924.77002,1924.77002,0.0
2003-04-01,1924.77002,1942.819946,1924.380005,1933.5999760000002,1933.5999760000002,0.0
2003-04-02,1933.5999760000002,1943.77002,1925.2600100000002,1931.609985,1931.609985,0.0
2003-04-03,1931.609985,1947.52002,1925.199951,1945.97998,1945.97998,0.0
2003-04-06,1945.97998,1978.310059,1945.819946,1975.589966,1975.589966,0.0
2003-04-07,1975.589966,1983.660034,1972.060059,1972.060059,1972.060059,0.0
2003-04-08,1972.060059,1976.1700440000002,1967.390015,1974.530029,1974.530029,0.0
2003-04-09,1974.530029,1974.530029,1942.1500239999998,1947.300049,1947.300049,0.0
2003-04-10,1947.300049,1961.709961,1946.290039,1959.8299559999998,1959.8299559999998,0.0
2003-04-13,1959.8299559999998,1987.5799559999998,1959.8299559999998,1981.719971,1981.719971,0.0
2003-04-14,1981.719971,2006.119995,1981.719971,2006.119995,2006.119995,0.0
2003-04-15,2006.119995,2006.160034,1977.52002,1981.4200440000002,1981.4200440000002,0.0
2003-04-16,1981.4200440000002,1983.410034,1970.3299559999998,1970.3299559999998,1970.3299559999998,0.0
2003-04-17,,,,,,
2003-04-20,,,,,,
