Date,Open,High,Low,Close,Adj Close,Volume
2002-01-02,1183.150024,1188.47998,1183.150024,1185.75,1185.75,0.0
2002-01-03,1185.75,1196.880005,1185.52002,1195.930054,1195.930054,0.0
2002-01-04,1195.930054,1211.189941,1195.099976,1203.380005,1203.380005,0.0
2002-01-07,1204.329956,1204.329956,1186.939941,1188.949951,1188.949951,0.0
2002-01-08,1188.949951,1190.130005,1167.890015,1168.01001,1168.01001,0.0
2002-01-09,1168.01001,1168.01001,1146.949951,1148.130005,1148.130005,0.0
2002-01-10,1148.48999,1155.22998,1137.599976,1152.040039,1152.040039,0.0
2002-01-11,1152.040039,1164.930054,1151.209961,1154.160034,1154.160034,0.0
2002-01-14,1154.160034,1154.280029,1140.319946,1140.319946,1140.319946,0.0
2002-01-15,1140.439941,1153.339966,1139.849976,1140.800049,1140.800049,0.0
2002-01-16,1140.800049,1143.75,1137.719971,1137.959961,1137.959961,0.0
2002-01-17,1137.959961,1145.76001,1137.25,1145.410034,1145.410034,0.0
2002-01-18,1145.290039,1147.660034,1139.48999,1142.209961,1142.209961,0.0
2002-01-21,1142.329956,1143.630005,1139.380005,1143.52002,1143.52002,0.0
2002-01-22,1143.52002,1146.0,1141.27002,1143.869995,1143.869995,0.0
2002-01-23,1143.98999,1144.579956,1141.390015,1143.630005,1143.630005,0.0
2002-01-24,1143.630005,1159.839966,1143.630005,1157.709961,1157.709961,0.0
2002-01-25,1157.599976,1157.599976,1149.790039,1154.869995,1154.869995,0.0
2002-01-28,1154.98999,1156.410034,1151.329956,1152.150024,1152.150024,0.0
2002-01-29,1152.150024,1156.180054,1150.969971,1155.109985,1155.109985,0.0
2002-01-30,1155.109985,1155.109985,1146.829956,1149.310059,1149.310059,0.0
2002-01-31,1152.73999,1158.660034,1150.380005,1153.099976,1153.099976,0.0
2002-02-01,1154.050049,1158.780029,1153.930054,1156.77002,1156.77002,0.0
2002-02-04,1156.77002,1161.150024,1149.430054,1150.72998,1150.72998,0.0
2002-02-05,1150.72998,1150.849976,1134.640015,1136.890015,1136.890015,0.0
2002-02-06,1136.890015,1137.130005,1131.209961,1133.099976,1133.099976,0.0
2002-02-07,1132.98999,1134.050049,1130.150024,1132.390015,1132.390015,0.0
2002-02-08,1132.390015,1135.22998,1128.959961,1129.790039,1129.790039,0.0
2002-02-11,1129.790039,1129.790039,1123.400024,1124.589966,1124.589966,0.0
2002-02-12,1125.300049,1128.369995,1121.75,1127.900024,1127.900024,0.0
2002-02-13,1127.900024,1139.849976,1126.23999,1138.550049,1138.550049,0.0
2002-02-14,1138.550049,1146.0,1138.069946,1142.209961,1142.209961,0.0
2002-02-15,1142.209961,1144.339966,1139.26001,1144.109985,1144.109985,0.0
2002-02-18,1144.109985,1145.530029,1137.25,1145.410034,1145.410034,0.0
2002-02-19,1145.410034,1145.410034,1131.569946,1133.459961,1133.459961,0.0
2002-02-20,1133.459961,1133.459961,1121.630005,1122.219971,1122.219971,0.0
2002-02-21,1122.219971,1128.849976,1122.219971,1127.780029,1127.780029,0.0
2002-02-22,1127.780029,1129.199951,1122.689941,1125.650024,1125.650024,0.0
2002-02-25,1125.410034,1137.839966,1123.640015,1136.180054,1136.180054,0.0
2002-02-26,1136.180054,1140.560059,1135.469971,1137.839966,1137.839966,0.0
2002-02-27,1137.959961,1144.459961,1137.959961,1138.430054,1138.430054,0.0
2002-02-28,1138.430054,1145.170044,1138.430054,1144.459961,1144.459961,0.0
2002-03-01,1144.109985,1158.069946,1144.109985,1156.77002,1156.77002,0.0
2002-03-04,1156.77002,1179.959961,1156.77002,1179.959961,1179.959961,0.0
