Date,Open,High,Low,Close,Adj Close,Volume
1987-12-28,824.400024,824.400024,824.400024,824.400024,824.400024,0.0
1987-12-29,810.900024,810.900024,810.900024,810.900024,810.900024,0.0
1987-12-30,823.200012,823.200012,823.200012,823.200012,823.200012,0.0
1987-12-31,,,,,,
1988-01-01,,,,,,
1988-01-04,833.599976,833.599976,833.599976,833.599976,833.599976,0.0
1988-01-05,879.2999880000001,879.2999880000001,879.2999880000001,879.2999880000001,879.2999880000001,0.0
1988-01-06,906.0,906.0,906.0,906.0,906.0,0.0
1988-01-07,911.5,911.5,911.5,911.5,911.5,0.0
1988-01-08,895.2999880000001,895.2999880000001,895.2999880000001,895.2999880000001,895.2999880000001,0.0
1988-01-11,849.099976,849.099976,849.099976,849.099976,849.099976,0.0
1988-01-12,870.5,870.5,870.5,870.5,870.5,0.0
1988-01-13,853.900024,853.900024,853.900024,853.900024,853.900024,0.0
1988-01-14,861.599976,861.599976,861.599976,861.599976,861.599976,0.0
1988-01-15,869.7999880000001,869.7999880000001,869.7999880000001,869.7999880000001,869.7999880000001,0.0
1988-01-18,917.599976,917.599976,917.599976,917.599976,917.599976,0.0
1988-01-19,912.2000119999999,912.2000119999999,912.2000119999999,912.2000119999999,912.2000119999999,0.0
1988-01-20,924.099976,924.099976,924.099976,924.099976,924.099976,0.0
1988-01-21,909.599976,909.599976,909.599976,909.599976,909.599976,0.0
1988-01-22,904.2000119999999,904.2000119999999,904.2000119999999,904.2000119999999,904.2000119999999,0.0
1988-01-25,908.900024,908.900024,908.900024,908.900024,908.900024,0.0
1988-01-26,907.400024,907.400024,907.400024,907.400024,907.400024,0.0
1988-01-27,897.400024,897.400024,897.400024,897.400024,897.400024,0.0
1988-01-28,903.7000119999999,903.7000119999999,903.7000119999999,903.7000119999999,903.7000119999999,0.0
1988-01-29,908.900024,908.900024,908.900024,908.900024,908.900024,0.0
1988-02-01,892.0,892.0,892.0,892.0,892.0,0.0
1988-02-02,888.2000119999999,888.2000119999999,888.2000119999999,888.2000119999999,888.2000119999999,0.0
1988-02-03,895.5,895.5,895.5,895.5,895.5,0.0
1988-02-04,882.099976,882.099976,882.099976,882.099976,882.099976,0.0
1988-02-05,869.900024,869.900024,869.900024,869.900024,869.900024,0.0
1988-02-08,859.2000119999999,859.2000119999999,859.2000119999999,859.2000119999999,859.2000119999999,0.0
1988-02-09,851.7999880000001,851.7999880000001,851.7999880000001,851.7999880000001,851.7999880000001,0.0
1988-02-10,857.7000119999999,857.7000119999999,857.7000119999999,857.7000119999999,857.7000119999999,0.0
1988-02-11,866.7000119999999,866.7000119999999,866.7000119999999,866.7000119999999,866.7000119999999,0.0
1988-02-12,873.2000119999999,873.2000119999999,873.2000119999999,873.2000119999999,873.2000119999999,0.0
1988-02-15,882.099976,882.099976,882.099976,882.099976,882.099976,0.0
1988-02-16,886.599976,886.599976,886.599976,886.599976,886.599976,0.0
1988-02-17,,,,,,
1988-02-18,,,,,,
1988-02-19,890.0,890.0,890.0,890.0,890.0,0.0
1988-02-22,901.7000119999999,901.7000119999999,901.7000119999999,901.7000119999999,901.7000119999999,0.0
1988-02-23,894.2000119999999,894.2000119999999,894.2000119999999,894.2000119999999,894.2000119999999,0.0
1988-02-24,892.400024,892.400024,892.400024,892.400024,892.400024,0.0
1988-02-25,889.2000119999999,889.2000119999999,889.2000119999999,889.2000119999999,889.2000119999999,0.0
1988-02-26,888.2000119999999,888.2000119999999,888.2000119999999,888.2000119999999,888.2000119999999,0.0
1988-02-29,888.7999880000001,888.7999880000001,888.7999880000001,888.7999880000001,888.7999880000001,0.0
1988-03-01,890.2999880000001,890.2999880000001,890.2999880000001,890.2999880000001,890.2999880000001,0.0
1988-03-02,892.2999880000001,892.2999880000001,892.2999880000001,892.2999880000001,892.2999880000001,0.0
1988-03-03,912.400024,912.400024,912.400024,912.400024,912.400024,0.0
1988-03-04,920.599976,920.599976,920.599976,920.599976,920.599976,0.0
1988-03-07,915.7000119999999,915.7000119999999,915.7000119999999,915.7000119999999,915.7000119999999,0.0
1988-03-08,917.599976,917.599976,917.599976,917.599976,917.599976,0.0
1988-03-09,932.2999880000001,932.2999880000001,932.2999880000001,932.2999880000001,932.2999880000001,0.0
1988-03-10,938.400024,938.400024,938.400024,938.400024,938.400024,0.0
1988-03-11,940.599976,940.599976,940.599976,940.599976,940.599976,0.0
1988-03-14,948.0,948.0,948.0,948.0,948.0,0.0
1988-03-15,944.099976,944.099976,944.099976,944.099976,944.099976,0.0
1988-03-16,946.5,946.5,946.5,946.5,946.5,0.0
1988-03-17,958.7000119999999,958.7000119999999,958.7000119999999,958.7000119999999,958.7000119999999,0.0
1988-03-18,959.7999880000001,959.7999880000001,959.7999880000001,959.7999880000001,959.7999880000001,0.0
1988-03-21,969.5,969.5,969.5,969.5,969.5,0.0
1988-03-22,957.900024,957.900024,957.900024,957.900024,957.900024,0.0
1988-03-23,961.5,961.5,961.5,961.5,961.5,0.0
1988-03-24,958.5,958.5,958.5,958.5,958.5,0.0
1988-03-25,945.599976,945.599976,945.599976,945.599976,945.599976,0.0
1988-03-28,925.2000119999999,925.2000119999999,925.2000119999999,925.2000119999999,925.2000119999999,0.0
1988-03-29,919.400024,919.400024,919.400024,919.400024,919.400024,0.0
1988-03-30,930.099976,930.099976,930.099976,930.099976,930.099976,0.0
1988-03-31,925.7999880000001,925.7999880000001,925.7999880000001,925.7999880000001,925.7999880000001,0.0
1988-04-01,,,,,,
1988-04-04,,,,,,
1988-04-05,926.7999880000001,926.7999880000001,926.7999880000001,926.7999880000001,926.7999880000001,0.0
1988-04-06,935.0,935.0,935.0,935.0,935.0,0.0
1988-04-07,946.0,946.0,946.0,946.0,946.0,0.0
1988-04-08,943.0,943.0,943.0,943.0,943.0,0.0
1988-04-11,946.5,946.5,946.5,946.5,946.5,0.0
1988-04-12,946.099976,946.099976,946.099976,946.099976,946.099976,0.0
1988-04-13,955.400024,955.400024,955.400024,955.400024,955.400024,0.0
1988-04-14,957.099976,957.099976,957.099976,957.099976,957.099976,0.0
1988-04-15,933.400024,933.400024,933.400024,933.400024,933.400024,0.0
1988-04-18,930.7000119999999,930.7000119999999,930.7000119999999,930.7000119999999,930.7000119999999,0.0
1988-04-19,930.900024,930.900024,930.900024,930.900024,930.900024,0.0
1988-04-20,938.5,938.5,938.5,938.5,938.5,0.0
1988-04-21,944.5,944.5,944.5,944.5,944.5,0.0
1988-04-22,955.7999880000001,955.7999880000001,955.7999880000001,955.7999880000001,955.7999880000001,0.0
1988-04-25,959.599976,959.599976,959.599976,959.599976,959.599976,0.0
1988-04-26,956.400024,956.400024,956.400024,956.400024,956.400024,0.0
1988-04-27,957.0,957.0,957.0,957.0,957.0,0.0
1988-04-28,961.5,961.5,961.5,961.5,961.5,0.0
1988-04-29,965.400024,965.400024,965.400024,965.400024,965.400024,0.0
1988-05-02,,,,,,
1988-05-03,968.900024,968.900024,968.900024,968.900024,968.900024,0.0
1988-05-04,972.7000119999999,972.7000119999999,972.7000119999999,972.7000119999999,972.7000119999999,0.0
1988-05-05,975.7999880000001,975.7999880000001,975.7999880000001,975.7999880000001,975.7999880000001,0.0
1988-05-06,976.099976,976.099976,976.099976,976.099976,976.099976,0.0
1988-05-09,971.900024,971.900024,971.900024,971.900024,971.900024,0.0
1988-05-10,966.7999880000001,966.7999880000001,966.7999880000001,966.7999880000001,966.7999880000001,0.0
